REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,SVSK_R,SVSK_V,SVS_R,SVS_V,DKREDR_K,DKREDV_K,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,1,36000,24,55893.28600,0,0.00000,228.0,0.0,8.639,0.000,1066,0,1639883.47853,0.00000,50092.07700,0.00000,200.2,0.0,9.236,0.000
1,1,37000,3,4425.00000,0,0.00000,201.2,0.0,8.584,0.000,36,0,55682.34449,0.00000,1776.50193,0.00000,201.2,0.0,9.058,0.000
1,1,38000,1,5618.94700,0,0.00000,324.2,0.0,8.200,0.000,25,0,65853.60400,0.00000,1856.74195,0.00000,242.0,0.0,8.599,0.000
1,1,40000,130,512778.93045,0,0.00000,216.6,0.0,8.478,0.000,4257,28,12412521.75329,99504.99341,93916.74017,16562.66460,193.7,143.1,8.407,6.890
1,1,41000,28,78291.07979,0,0.00000,203.0,0.0,7.623,0.000,883,3,2025147.91207,10263.61953,34441.08762,0.00000,197.1,124.6,8.424,8.767
1,1,42000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,133,0,191479.68710,0.00000,1367.44434,0.00000,209.0,0.0,8.985,0.000
1,1,44000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,11461.86961,0.00000,0.00000,0.00000,233.5,0.0,7.915,0.000
1,1,45000,91,624822.88740,0,0.00000,205.4,0.0,8.878,0.000,3056,60,14541149.71062,884803.27309,200364.62815,445220.72990,201.8,193.1,8.491,7.092
1,1,46000,74,334596.28600,0,0.00000,229.2,0.0,9.300,0.000,2029,24,6308681.93667,192210.18858,210091.00185,38913.44720,199.4,63.1,8.771,8.032
1,1,47000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,39,1,111930.79798,1024.50990,1459.14280,0.00000,243.3,28.7,7.978,6.200
1,1,49000,1,2750.00000,0,0.00000,240.2,0.0,10.150,0.000,29,1,73313.91657,66.12356,0.00000,0.00000,200.3,10.8,8.472,6.500
1,1,50000,26,63645.37900,0,0.00000,185.5,0.0,8.887,0.000,1084,0,1886560.69465,0.00000,22303.09304,0.00000,188.3,0.0,8.896,0.000
1,1,52000,27,67967.29300,0,0.00000,257.8,0.0,8.699,0.000,1028,0,1492626.39879,0.00000,18387.06536,0.00000,203.3,0.0,8.688,0.000
1,1,53000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,45,0,108155.11722,0.00000,2966.72235,0.00000,238.3,0.0,8.124,0.000
1,1,54000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,50286.44489,0.00000,23.71786,0.00000,203.0,0.0,8.205,0.000
1,1,56000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,1,60474.85795,3761.31717,0.00041,0.00000,222.9,84.8,8.424,7.000
1,1,57000,19,37281.46600,0,0.00000,216.1,0.0,8.538,0.000,736,3,1074798.24968,19225.96225,37054.52220,17958.61984,185.9,94.4,8.818,6.071
1,1,58000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,35,0,89303.79647,0.00000,2537.92825,0.00000,209.8,0.0,7.989,0.000
1,1,60000,43,108360.45100,0,0.00000,234.8,0.0,8.471,0.000,1192,5,1946379.51387,11164.58596,47524.74874,0.00000,191.6,121.9,8.718,7.448
1,1,61000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,20,0,58923.73229,0.00000,3939.73535,0.00000,209.1,0.0,9.116,0.000
1,1,63000,2,15612.00000,0,0.00000,263.0,0.0,8.400,0.000,446,1,577539.57008,2465.54555,9859.10366,0.00000,203.5,59.5,9.398,8.000
1,1,64000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,7603.59808,0.00000,0.00000,0.00000,210.7,0.0,9.259,0.000
1,1,65000,54,121839.54400,0,0.00000,199.4,0.0,9.031,0.000,1604,3,3050212.25454,29179.94321,51208.53595,3163.66068,186.2,161.0,8.857,7.239
1,1,66000,2,4970.00000,0,0.00000,278.1,0.0,8.044,0.000,25,0,74350.89096,0.00000,0.00000,0.00000,186.6,0.0,8.464,0.000
1,1,67000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1203.56622,0.00000,0.00000,0.00000,84.8,0.0,12.750,0.000
1,1,68000,1,2494.32700,0,0.00000,156.1,0.0,9.950,0.000,19,0,40730.78454,0.00000,0.00000,0.00000,213.6,0.0,8.531,0.000
1,1,69000,1,9000.00000,0,0.00000,264.2,0.0,8.200,0.000,17,0,57677.76048,0.00000,0.00000,0.00000,213.2,0.0,8.374,0.000
1,1,70000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,39,0,173074.62483,0.00000,5.34948,0.00000,245.9,0.0,8.915,0.000
1,1,71000,4,10803.03400,0,0.00000,185.4,0.0,7.837,0.000,466,0,877474.29865,0.00000,21554.86526,0.00000,201.4,0.0,9.037,0.000
1,1,71100,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,27605.28957,0.00000,0.00000,0.00000,208.5,0.0,8.996,0.000
1,1,71140,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,60734.00800,0.00000,0.00100,0.00000,188.9,0.0,8.412,0.000
1,1,73000,3,14037.24000,0,0.00000,315.9,0.0,9.166,0.000,33,0,90507.87505,0.00000,0.00000,0.00000,225.3,0.0,8.995,0.000
1,1,75000,29,53538.69700,0,0.00000,201.8,0.0,8.469,0.000,1063,1,1252697.40815,4150.38081,40238.64177,0.00000,175.1,122.8,9.356,6.200
1,1,76000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,1,14928.59855,7667.53238,0.00000,0.00000,307.4,109.5,8.433,7.500
1,1,77000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1,78000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,19,1,71114.14666,6051.73009,1484.14614,0.00000,244.7,202.3,7.943,5.000
1,1,79000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,78,0,127538.54861,0.00000,17.42683,0.00000,207.8,0.0,8.941,0.000
1,1,80000,40,108540.41500,0,0.00000,262.4,0.0,8.090,0.000,1093,0,2024740.69343,0.00000,29122.11257,0.00000,201.1,0.0,8.657,0.000
1,1,81000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,11,0,40010.59287,0.00000,0.00000,0.00000,224.2,0.0,7.995,0.000
1,1,82000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,43505.44154,0.00000,0.00000,0.00000,184.6,0.0,9.339,0.000
1,1,83000,1,4134.51300,0,0.00000,240.2,0.0,10.150,0.000,19,0,52834.02825,0.00000,9.82799,0.00000,208.1,0.0,8.660,0.000
1,1,84000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7777.13420,0.00000,0.00000,0.00000,180.6,0.0,7.859,0.000
1,1,85000,1,5090.70100,0,0.00000,276.2,0.0,8.750,0.000,8,0,22841.93404,0.00000,0.00000,0.00000,263.9,0.0,8.239,0.000
1,1,86000,1,2100.83700,0,0.00000,144.2,0.0,9.950,0.000,24,0,78705.54012,0.00000,0.00000,0.00000,248.6,0.0,8.110,0.000
1,1,87000,1,6400.00000,0,0.00000,360.0,0.0,10.150,0.000,32,0,99394.13901,0.00000,2301.45701,0.00000,242.2,0.0,8.569,0.000
1,1,88000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,16,0,30022.89696,0.00000,0.00000,0.00000,210.6,0.0,8.966,0.000
1,1,89000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,0,72596.07441,0.00000,0.00000,0.00000,267.2,0.0,8.245,0.000
1,1,90000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,11,0,23201.63364,0.00000,0.00000,0.00000,226.3,0.0,8.905,0.000
1,1,91000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,29,0,50068.32021,0.00000,0.00000,0.00000,185.3,0.0,8.568,0.000
1,1,92000,20,58920.46884,0,0.00000,236.9,0.0,8.936,0.000,732,0,1505556.44730,0.00000,16139.79705,0.00000,203.2,0.0,8.796,0.000
1,1,93000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,8233.42655,0.00000,0.00000,0.00000,184.6,0.0,10.614,0.000
1,1,94000,1,2720.00000,0,0.00000,360.0,0.0,8.600,0.000,33,0,96669.31964,0.00000,0.00000,0.00000,216.8,0.0,8.226,0.000
1,1,95000,1,3528.00000,0,0.00000,180.1,0.0,10.350,0.000,15,0,32843.81839,0.00000,1790.81696,0.00000,204.2,0.0,8.751,0.000
1,1,96000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,12853.05534,0.00000,0.00000,0.00000,205.6,0.0,8.334,0.000
1,1,97000,1,16960.00000,0,0.00000,360.0,0.0,9.950,0.000,27,0,81045.54792,0.00000,13.99724,0.00000,240.3,0.0,8.728,0.000
1,1,98000,1,4452.00000,0,0.00000,360.0,0.0,8.600,0.000,15,0,40709.95101,0.00000,0.00000,0.00000,236.1,0.0,8.378,0.000
1,1,99000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,991.48064,0.00000,991.48064,0.00000,0.0,0.0,0.000,0.000
1,1.1,1000,41,90267.98800,0,0.00000,215.6,0.0,7.868,0.000,1358,0,1885358.18493,0.00000,15790.38326,0.00000,185.2,0.0,8.678,0.000
1,1.1,3000,26,84199.05200,0,0.00000,255.8,0.0,9.023,0.000,1438,2,2619524.66853,1899.13546,39759.97369,0.00000,213.5,157.9,8.671,10.001
1,1.1,4000,21,71031.83300,0,0.00000,217.6,0.0,9.827,0.000,743,1,1363600.09576,2261.22376,17989.69924,0.00000,186.3,159.4,8.986,7.000
1,1.1,5000,2,8442.00000,0,0.00000,269.6,0.0,8.573,0.000,18,0,60272.30995,0.00000,379.00040,0.00000,212.7,0.0,8.879,0.000
1,1.1,7000,5,13592.12100,0,0.00000,258.9,0.0,7.820,0.000,331,0,482021.68584,0.00000,10738.75002,0.00000,182.9,0.0,8.761,0.000
1,1.1,8000,1,1445.00000,0,0.00000,360.0,0.0,8.600,0.000,17,0,46707.62368,0.00000,0.00000,0.00000,193.7,0.0,8.051,0.000
1,1.1,10000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,2,0,2148.31250,0.00000,0.00000,0.00000,194.8,0.0,10.371,0.000
1,1.1,11000,2,6223.60300,0,0.00000,165.5,0.0,8.818,0.000,78,0,187169.71300,0.00000,4491.31797,0.00000,177.8,0.0,8.274,0.000
1,1.1,12000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,0,43881.84907,0.00000,0.00000,0.00000,207.2,0.0,8.779,0.000
1,1.1,14000,6,27614.47200,0,0.00000,212.8,0.0,8.283,0.000,273,0,414758.48811,0.00000,6852.26922,0.00000,176.3,0.0,8.655,0.000
1,1.1,15000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,70802.24712,0.00000,0.00000,0.00000,202.4,0.0,8.583,0.000
1,1.1,17000,1,4000.00000,0,0.00000,360.0,0.0,8.400,0.000,29,1,76426.83159,5475.35352,36.37300,225.80368,228.1,21.2,8.822,6.500
1,1.1,18000,17,37608.28200,0,0.00000,197.0,0.0,8.676,0.000,474,1,741415.52586,704.66943,11868.57866,0.00000,193.2,45.3,8.616,6.700
1,1.1,19000,3,14141.36700,0,0.00000,155.4,0.0,9.166,0.000,27,0,80648.83036,0.00000,0.12879,0.00000,200.2,0.0,8.123,0.000
1,1.1,20000,27,75930.48700,0,0.00000,238.9,0.0,8.749,0.000,884,0,1323013.94474,0.00000,29298.35235,0.00000,197.7,0.0,8.976,0.000
1,1.1,22000,30,82731.19700,0,0.00000,204.7,0.0,8.138,0.000,1297,1,2177575.47411,39275.98079,42625.64775,39275.98079,188.1,0.0,8.352,0.000
1,1.1,24000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,19,1,49885.57579,23208.79396,0.00000,23208.79396,206.7,0.0,8.198,0.000
1,1.1,25000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,32,0,72419.66639,0.00000,5788.35028,0.00000,230.7,0.0,8.224,0.000
1,1.1,26000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1382.00825,0.00000,0.00000,0.00000,226.6,0.0,5.900,0.000
1,1.1,27000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,39209.42393,0.00000,0.00000,0.00000,202.9,0.0,8.054,0.000
1,1.1,28000,1,1040.00000,0,0.00000,144.1,0.0,8.200,0.000,35,0,174697.97209,0.00000,16175.88824,0.00000,162.5,0.0,9.232,0.000
1,1.1,29000,2,5226.20600,0,0.00000,169.6,0.0,9.236,0.000,108,1,152977.63267,8333.15618,1770.68236,0.00000,175.4,143.6,9.432,6.500
1,1.1,30000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,6,0,7434.14073,0.00000,0.00000,0.00000,225.0,0.0,9.115,0.000
1,1.1,32000,3,12990.00000,0,0.00000,313.9,0.0,8.641,0.000,94,0,195753.93545,0.00000,1.72183,0.00000,200.3,0.0,8.748,0.000
1,1.1,33000,2,6196.33600,0,0.00000,207.4,0.0,8.820,0.000,39,0,96458.34385,0.00000,2.96876,0.00000,223.6,0.0,8.575,0.000
1,1.1,34000,1,2975.00000,0,0.00000,240.2,0.0,8.600,0.000,16,0,45105.46641,0.00000,0.00000,0.00000,210.8,0.0,8.254,0.000
1,1.1,35000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1.1,36000,24,55893.28600,0,0.00000,228.0,0.0,8.639,0.000,1066,0,1639883.47853,0.00000,50092.07700,0.00000,200.2,0.0,9.236,0.000
1,1.1,37000,3,4425.00000,0,0.00000,201.2,0.0,8.584,0.000,36,0,55682.34449,0.00000,1776.50193,0.00000,201.2,0.0,9.058,0.000
1,1.1,38000,1,5618.94700,0,0.00000,324.2,0.0,8.200,0.000,25,0,65853.60400,0.00000,1856.74195,0.00000,242.0,0.0,8.599,0.000
1,1.1,40000,130,512778.93045,0,0.00000,216.6,0.0,8.478,0.000,4257,28,12412521.75329,99504.99341,93916.74017,16562.66460,193.7,143.1,8.407,6.890
1,1.1,41000,28,78291.07979,0,0.00000,203.0,0.0,7.623,0.000,883,3,2025147.91207,10263.61953,34441.08762,0.00000,197.1,124.6,8.424,8.767
1,1.1,42000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,133,0,191479.68710,0.00000,1367.44434,0.00000,209.0,0.0,8.985,0.000
1,1.1,44000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,11461.86961,0.00000,0.00000,0.00000,233.5,0.0,7.915,0.000
1,1.1,45000,91,624822.88740,0,0.00000,205.4,0.0,8.878,0.000,3056,60,14541149.71062,884803.27309,200364.62815,445220.72990,201.8,193.1,8.491,7.092
1,1.1,46000,74,334596.28600,0,0.00000,229.2,0.0,9.300,0.000,2029,24,6308681.93667,192210.18858,210091.00185,38913.44720,199.4,63.1,8.771,8.032
1,1.1,47000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,39,1,111930.79798,1024.50990,1459.14280,0.00000,243.3,28.7,7.978,6.200
1,1.1,49000,1,2750.00000,0,0.00000,240.2,0.0,10.150,0.000,29,1,73313.91657,66.12356,0.00000,0.00000,200.3,10.8,8.472,6.500
1,1.1,50000,26,63645.37900,0,0.00000,185.5,0.0,8.887,0.000,1084,0,1886560.69465,0.00000,22303.09304,0.00000,188.3,0.0,8.896,0.000
1,1.1,52000,27,67967.29300,0,0.00000,257.8,0.0,8.699,0.000,1028,0,1492626.39879,0.00000,18387.06536,0.00000,203.3,0.0,8.688,0.000
1,1.1,53000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,45,0,108155.11722,0.00000,2966.72235,0.00000,238.3,0.0,8.124,0.000
1,1.1,54000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,50286.44489,0.00000,23.71786,0.00000,203.0,0.0,8.205,0.000
1,1.1,56000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,1,60474.85795,3761.31717,0.00041,0.00000,222.9,84.8,8.424,7.000
1,1.1,57000,19,37281.46600,0,0.00000,216.1,0.0,8.538,0.000,736,3,1074798.24968,19225.96225,37054.52220,17958.61984,185.9,94.4,8.818,6.071
1,1.1,58000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,35,0,89303.79647,0.00000,2537.92825,0.00000,209.8,0.0,7.989,0.000
1,1.1,60000,43,108360.45100,0,0.00000,234.8,0.0,8.471,0.000,1192,5,1946379.51387,11164.58596,47524.74874,0.00000,191.6,121.9,8.718,7.448
1,1.1,61000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,20,0,58923.73229,0.00000,3939.73535,0.00000,209.1,0.0,9.116,0.000
1,1.1,63000,2,15612.00000,0,0.00000,263.0,0.0,8.400,0.000,446,1,577539.57008,2465.54555,9859.10366,0.00000,203.5,59.5,9.398,8.000
1,1.1,64000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,7603.59808,0.00000,0.00000,0.00000,210.7,0.0,9.259,0.000
1,1.1,65000,54,121839.54400,0,0.00000,199.4,0.0,9.031,0.000,1604,3,3050212.25454,29179.94321,51208.53595,3163.66068,186.2,161.0,8.857,7.239
1,1.1,66000,2,4970.00000,0,0.00000,278.1,0.0,8.044,0.000,25,0,74350.89096,0.00000,0.00000,0.00000,186.6,0.0,8.464,0.000
1,1.1,67000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1203.56622,0.00000,0.00000,0.00000,84.8,0.0,12.750,0.000
1,1.1,68000,1,2494.32700,0,0.00000,156.1,0.0,9.950,0.000,19,0,40730.78454,0.00000,0.00000,0.00000,213.6,0.0,8.531,0.000
1,1.1,69000,1,9000.00000,0,0.00000,264.2,0.0,8.200,0.000,17,0,57677.76048,0.00000,0.00000,0.00000,213.2,0.0,8.374,0.000
1,1.1,70000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,39,0,173074.62483,0.00000,5.34948,0.00000,245.9,0.0,8.915,0.000
1,1.1,71000,4,10803.03400,0,0.00000,185.4,0.0,7.837,0.000,466,0,877474.29865,0.00000,21554.86526,0.00000,201.4,0.0,9.037,0.000
1,1.1,71100,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,27605.28957,0.00000,0.00000,0.00000,208.5,0.0,8.996,0.000
1,1.1,71140,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,60734.00800,0.00000,0.00100,0.00000,188.9,0.0,8.412,0.000
1,1.1,73000,3,14037.24000,0,0.00000,315.9,0.0,9.166,0.000,33,0,90507.87505,0.00000,0.00000,0.00000,225.3,0.0,8.995,0.000
1,1.1,75000,29,53538.69700,0,0.00000,201.8,0.0,8.469,0.000,1063,1,1252697.40815,4150.38081,40238.64177,0.00000,175.1,122.8,9.356,6.200
1,1.1,76000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,1,14928.59855,7667.53238,0.00000,0.00000,307.4,109.5,8.433,7.500
1,1.1,77000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1.1,78000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,19,1,71114.14666,6051.73009,1484.14614,0.00000,244.7,202.3,7.943,5.000
1,1.1,79000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,78,0,127538.54861,0.00000,17.42683,0.00000,207.8,0.0,8.941,0.000
1,1.1,80000,40,108540.41500,0,0.00000,262.4,0.0,8.090,0.000,1093,0,2024740.69343,0.00000,29122.11257,0.00000,201.1,0.0,8.657,0.000
1,1.1,81000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,11,0,40010.59287,0.00000,0.00000,0.00000,224.2,0.0,7.995,0.000
1,1.1,82000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,43505.44154,0.00000,0.00000,0.00000,184.6,0.0,9.339,0.000
1,1.1,83000,1,4134.51300,0,0.00000,240.2,0.0,10.150,0.000,19,0,52834.02825,0.00000,9.82799,0.00000,208.1,0.0,8.660,0.000
1,1.1,84000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7777.13420,0.00000,0.00000,0.00000,180.6,0.0,7.859,0.000
1,1.1,85000,1,5090.70100,0,0.00000,276.2,0.0,8.750,0.000,8,0,22841.93404,0.00000,0.00000,0.00000,263.9,0.0,8.239,0.000
1,1.1,86000,1,2100.83700,0,0.00000,144.2,0.0,9.950,0.000,24,0,78705.54012,0.00000,0.00000,0.00000,248.6,0.0,8.110,0.000
1,1.1,87000,1,6400.00000,0,0.00000,360.0,0.0,10.150,0.000,32,0,99394.13901,0.00000,2301.45701,0.00000,242.2,0.0,8.569,0.000
1,1.1,88000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,16,0,30022.89696,0.00000,0.00000,0.00000,210.6,0.0,8.966,0.000
1,1.1,89000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,0,72596.07441,0.00000,0.00000,0.00000,267.2,0.0,8.245,0.000
1,1.1,90000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,11,0,23201.63364,0.00000,0.00000,0.00000,226.3,0.0,8.905,0.000
1,1.1,91000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,29,0,50068.32021,0.00000,0.00000,0.00000,185.3,0.0,8.568,0.000
1,1.1,92000,20,58920.46884,0,0.00000,236.9,0.0,8.936,0.000,732,0,1505556.44730,0.00000,16139.79705,0.00000,203.2,0.0,8.796,0.000
1,1.1,93000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,8233.42655,0.00000,0.00000,0.00000,184.6,0.0,10.614,0.000
1,1.1,94000,1,2720.00000,0,0.00000,360.0,0.0,8.600,0.000,33,0,96669.31964,0.00000,0.00000,0.00000,216.8,0.0,8.226,0.000
1,1.1,95000,1,3528.00000,0,0.00000,180.1,0.0,10.350,0.000,15,0,32843.81839,0.00000,1790.81696,0.00000,204.2,0.0,8.751,0.000
1,1.1,96000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,12853.05534,0.00000,0.00000,0.00000,205.6,0.0,8.334,0.000
1,1.1,97000,1,16960.00000,0,0.00000,360.0,0.0,9.950,0.000,27,0,81045.54792,0.00000,13.99724,0.00000,240.3,0.0,8.728,0.000
1,1.1,98000,1,4452.00000,0,0.00000,360.0,0.0,8.600,0.000,15,0,40709.95101,0.00000,0.00000,0.00000,236.1,0.0,8.378,0.000
1,1.1,99000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,991.48064,0.00000,991.48064,0.00000,0.0,0.0,0.000,0.000
1,1.1.1,1000,10,29786.41900,0,0.00000,246.0,0.0,7.015,0.000,95,0,180749.12911,0.00000,0.00000,0.00000,224.1,0.0,6.606,0.000
1,1.1.1,3000,4,10694.87800,0,0.00000,304.4,0.0,7.017,0.000,219,0,418997.63306,0.00000,1.64199,0.00000,231.9,0.0,7.151,0.000
