CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,826,1,1000,0,0,0,0,9421,0,3316,0,0.0,0.0,0.0,0.0
1,826,1,28000,0,0,0,0,1667,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1,1000,0,0,0,0,3271,0,14,0,0.0,0.0,0.0,0.0
1,826,1.1,28000,0,0,0,0,1667,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1.1,28000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2015,1,1000,61,33617,0,0,79612,0,4154,0,62.6,0.0,16.3,0.0
1,2015,1.1,1000,61,33617,0,0,70688,0,2041,0,62.6,0.0,16.3,0.0
1,2015,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,1000,23,26815,0,0,30724,0,4,0,214.8,0.0,12.3,0.0
1,2388,1,32000,0,0,0,0,367,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,45000,0,0,0,0,3371,0,288,0,0.0,0.0,0.0,0.0
1,2388,1.1,1000,23,26815,0,0,30724,0,4,0,214.8,0.0,12.3,0.0
1,2388,1.1,32000,0,0,0,0,367,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1,45000,0,0,0,0,3371,0,288,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,32000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2659,1,1000,0,0,0,0,680,0,0,0,0.0,0.0,0.0,0.0
1,2659,1.1,1000,0,0,0,0,680,0,0,0,0.0,0.0,0.0,0.0
1,2659,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,232,1,3000,1,4000,0,0,68898,0,0,0,60.1,0.0,16.6,0.0
3,232,1.1,3000,1,4000,0,0,57599,0,0,0,60.1,0.0,16.6,0.0
3,232,1.1.1,3000,0,0,0,0,489,0,0,0,0.0,0.0,0.0,0.0
3,430,1,45000,0,0,0,0,115000,0,0,0,0.0,0.0,0.0,0.0
3,430,1.1,45000,0,0,0,0,115000,0,0,0,0.0,0.0,0.0,0.0
3,430,1.1.1,45000,0,0,0,0,115000,0,0,0,0.0,0.0,0.0,0.0
3,456,1,3000,0,0,0,0,2073,0,8,0,0.0,0.0,0.0,0.0
3,456,1,45000,0,0,0,0,82753,0,0,0,0.0,0.0,0.0,0.0
3,456,1,46000,0,0,0,0,578,0,4,0,0.0,0.0,0.0,0.0
3,456,1.1,3000,0,0,0,0,2073,0,8,0,0.0,0.0,0.0,0.0
3,456,1.1,45000,0,0,0,0,63961,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1,46000,0,0,0,0,578,0,4,0,0.0,0.0,0.0,0.0
3,456,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1.1,46000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1,3000,0,0,0,0,2066,0,0,0,0.0,0.0,0.0,0.0
3,467,1,45000,0,0,0,0,3171,0,0,0,0.0,0.0,0.0,0.0
3,467,1,46000,0,0,0,0,1450,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,3000,0,0,0,0,2066,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,45000,0,0,0,0,3121,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,46000,0,0,0,0,1450,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,45000,0,0,0,0,318,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,46000,0,0,0,0,1450,0,0,0,0.0,0.0,0.0,0.0
3,478,1,3000,0,0,0,0,13931,0,0,0,0.0,0.0,0.0,0.0
3,478,1,45000,0,0,0,0,5289,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,3000,0,0,0,0,5598,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,518,1,3000,0,0,0,0,3335,0,121,0,0.0,0.0,0.0,0.0
3,518,1.1,3000,0,0,0,0,3335,0,121,0,0.0,0.0,0.0,0.0
3,518,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,1000,1,370,0,0,1749,0,0,0,59.7,0.0,8.8,0.0
3,2518,1,3000,296,419287,0,0,4229211,0,5048,0,202.4,0.0,11.0,0.0
3,2518,1,4000,0,0,0,0,12355,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,5000,0,0,0,0,1719,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,7000,3,4972,0,0,59648,0,3,0,222.9,0.0,11.9,0.0
3,2518,1,8000,0,0,0,0,7878,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,10000,1,1820,0,0,2293,0,0,0,179.1,0.0,11.9,0.0
3,2518,1,12000,0,0,0,0,3178,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,14000,0,0,0,0,3461,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,18000,1,1354,0,0,11167,0,0,0,239.1,0.0,11.9,0.0
3,2518,1,19000,0,0,0,0,1094,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,20000,0,0,0,0,2479,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,24000,0,0,0,0,1403,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,25000,0,0,0,0,2459,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,27000,0,0,0,0,2047,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,29000,0,0,0,0,1410,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,30000,0,0,0,0,3328,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,32000,1,1622,0,0,8289,0,0,0,299.1,0.0,13.0,0.0
3,2518,1,33000,2,1900,0,0,3751,0,0,0,192.0,0.0,11.9,0.0
3,2518,1,35000,0,0,0,0,2448,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,36000,0,0,0,0,4298,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,37000,0,0,0,0,2310,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,40000,0,0,0,0,2583,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,41000,0,0,0,0,823,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,42000,0,0,0,0,1559,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,44000,0,0,0,0,4536,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,45000,0,0,0,0,18484,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,46000,1,1598,0,0,10401,0,0,0,227.2,0.0,8.8,0.0
3,2518,1,50000,2,3568,0,0,5045,0,0,0,239.3,0.0,10.0,0.0
3,2518,1,52000,1,843,0,0,2346,0,0,0,179.8,0.0,11.9,0.0
3,2518,1,53000,0,0,0,0,1599,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,54000,0,0,0,0,1741,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,56000,0,0,0,0,1837,0,3,0,0.0,0.0,0.0,0.0
3,2518,1,57000,0,0,0,0,1989,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,58000,0,0,0,0,1188,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,60000,23,32578,0,0,366864,0,137,0,234.7,0.0,11.8,0.0
3,2518,1,63000,0,0,0,0,2995,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,65000,1,965,0,0,4220,0,0,0,239.6,0.0,11.9,0.0
3,2518,1,68000,0,0,0,0,1595,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,69000,2,1806,0,0,6992,0,0,0,216.1,0.0,9.8,0.0
3,2518,1,71000,5,7216,0,0,26368,0,0,0,203.5,0.0,10.3,0.0
3,2518,1,71100,4,5226,0,0,16093,0,0,0,166.9,0.0,11.9,0.0
3,2518,1,71140,0,0,0,0,8291,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,73000,0,0,0,0,1188,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,75000,1,1900,0,0,3827,0,0,0,299.2,0.0,11.9,0.0
3,2518,1,76000,0,0,0,0,1874,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,77000,0,0,0,0,1780,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,78000,0,0,0,0,1480,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,79000,8,13656,0,0,124310,0,47,0,234.6,0.0,10.7,0.0
3,2518,1,80000,2,3045,0,0,7351,0,0,0,183.3,0.0,11.9,0.0
3,2518,1,82000,0,0,0,0,5959,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,83000,2,2805,0,0,11435,0,0,0,206.8,0.0,11.9,0.0
3,2518,1,85000,0,0,0,0,2349,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,87000,0,0,0,0,4459,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,90000,0,0,0,0,1471,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,91000,0,0,0,0,5777,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,92000,2,3982,0,0,6024,0,0,0,179.6,0.0,8.8,0.0
3,2518,1,98000,0,0,0,0,7259,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,1000,1,370,0,0,1749,0,0,0,59.7,0.0,8.8,0.0
3,2518,1.1,3000,296,419287,0,0,4229211,0,5048,0,202.4,0.0,11.0,0.0
3,2518,1.1,4000,0,0,0,0,12355,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,5000,0,0,0,0,1719,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,7000,3,4972,0,0,59648,0,3,0,222.9,0.0,11.9,0.0
3,2518,1.1,8000,0,0,0,0,7878,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,10000,1,1820,0,0,2293,0,0,0,179.1,0.0,11.9,0.0
3,2518,1.1,12000,0,0,0,0,3178,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,14000,0,0,0,0,3461,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,18000,1,1354,0,0,11167,0,0,0,239.1,0.0,11.9,0.0
3,2518,1.1,19000,0,0,0,0,1094,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,20000,0,0,0,0,2479,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,24000,0,0,0,0,1403,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,25000,0,0,0,0,2459,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,27000,0,0,0,0,2047,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,29000,0,0,0,0,1410,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,30000,0,0,0,0,3328,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,32000,1,1622,0,0,8289,0,0,0,299.1,0.0,13.0,0.0
3,2518,1.1,33000,2,1900,0,0,3751,0,0,0,192.0,0.0,11.9,0.0
3,2518,1.1,35000,0,0,0,0,2448,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,36000,0,0,0,0,4298,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,37000,0,0,0,0,2310,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,40000,0,0,0,0,2583,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,41000,0,0,0,0,823,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,42000,0,0,0,0,1559,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,44000,0,0,0,0,4536,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,45000,0,0,0,0,18484,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,46000,1,1598,0,0,10401,0,0,0,227.2,0.0,8.8,0.0
3,2518,1.1,50000,2,3568,0,0,5045,0,0,0,239.3,0.0,10.0,0.0
3,2518,1.1,52000,1,843,0,0,2346,0,0,0,179.8,0.0,11.9,0.0
3,2518,1.1,53000,0,0,0,0,1599,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,54000,0,0,0,0,1741,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,56000,0,0,0,0,1837,0,3,0,0.0,0.0,0.0,0.0
3,2518,1.1,57000,0,0,0,0,1989,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,58000,0,0,0,0,1188,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,60000,23,32578,0,0,366864,0,137,0,234.7,0.0,11.8,0.0
3,2518,1.1,63000,0,0,0,0,2995,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,65000,1,965,0,0,4220,0,0,0,239.6,0.0,11.9,0.0
3,2518,1.1,68000,0,0,0,0,1595,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,69000,2,1806,0,0,6992,0,0,0,216.1,0.0,9.8,0.0
3,2518,1.1,71000,5,7216,0,0,26368,0,0,0,203.5,0.0,10.3,0.0
3,2518,1.1,71100,4,5226,0,0,16093,0,0,0,166.9,0.0,11.9,0.0
3,2518,1.1,71140,0,0,0,0,8291,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,73000,0,0,0,0,1188,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,75000,1,1900,0,0,3827,0,0,0,299.2,0.0,11.9,0.0
3,2518,1.1,76000,0,0,0,0,1874,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,77000,0,0,0,0,1780,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,78000,0,0,0,0,1480,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,79000,8,13656,0,0,124310,0,47,0,234.6,0.0,10.7,0.0
3,2518,1.1,80000,2,3045,0,0,7351,0,0,0,183.3,0.0,11.9,0.0
3,2518,1.1,82000,0,0,0,0,5959,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,83000,2,2805,0,0,11435,0,0,0,206.8,0.0,11.9,0.0
3,2518,1.1,85000,0,0,0,0,2349,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,87000,0,0,0,0,4459,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,90000,0,0,0,0,1471,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,91000,0,0,0,0,5777,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,92000,2,3982,0,0,6024,0,0,0,179.6,0.0,8.8,0.0
3,2518,1.1,98000,0,0,0,0,7259,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,1000,1,370,0,0,1749,0,0,0,59.7,0.0,8.8,0.0
3,2518,1.1.1,3000,285,405421,0,0,3755038,0,487,0,203.4,0.0,10.9,0.0
3,2518,1.1.1,4000,0,0,0,0,12355,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,5000,0,0,0,0,1719,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,7000,3,4972,0,0,59430,0,3,0,222.9,0.0,11.9,0.0
3,2518,1.1.1,8000,0,0,0,0,7878,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,10000,1,1820,0,0,2293,0,0,0,179.1,0.0,11.9,0.0
3,2518,1.1.1,12000,0,0,0,0,3178,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,14000,0,0,0,0,3461,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,18000,1,1354,0,0,10452,0,0,0,239.1,0.0,11.9,0.0
3,2518,1.1.1,19000,0,0,0,0,1094,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,20000,0,0,0,0,2479,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,24000,0,0,0,0,1403,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,25000,0,0,0,0,2459,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,27000,0,0,0,0,2047,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,29000,0,0,0,0,459,0,0,0,0.0,0.0,0.0,0.0
