CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,2015,1,1000,133,102686,0,0,142525,0,5716,0,124.9,0.0,12.870,0.000
1,2015,1.1,1000,124,99533,0,0,138340,0,3603,0,124.9,0.0,12.870,0.000
1,2015,1.1.1,1000,2,2690,0,0,1743,0,0,0,248.3,0.0,9.440,0.000
1,2659,1,1000,26,23981,0,0,3864,0,0,0,162.0,0.0,9.349,0.000
1,2659,1.1,1000,26,23981,0,0,3864,0,0,0,162.0,0.0,9.349,0.000
1,2659,1.1.1,1000,4,2870,0,0,0,0,0,0,162.0,0.0,9.349,0.000
3,232,1,3000,19,78665,0,0,305019,0,0,0,175.3,0.0,10.789,0.000
3,232,1,36000,0,0,0,0,1518,0,0,0,0.0,0.0,0.000,0.000
3,232,1,45000,1,3280,0,0,3273,0,0,0,179.7,0.0,10.500,0.000
3,232,1,46000,1,5700,0,0,5685,0,0,0,180.0,0.0,9.600,0.000
3,232,1.1,3000,17,76982,0,0,302605,0,0,0,177.3,0.0,10.778,0.000
3,232,1.1,36000,0,0,0,0,1518,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1,45000,1,3280,0,0,3273,0,0,0,179.7,0.0,10.500,0.000
3,232,1.1,46000,1,5700,0,0,5685,0,0,0,180.0,0.0,9.600,0.000
3,232,1.1.1,3000,1,2398,0,0,5384,0,0,0,239.4,0.0,10.000,0.000
3,232,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1.1,46000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1,3000,3,3380,0,0,18887,0,243,0,187.4,0.0,12.856,0.000
3,478,1,35000,0,0,0,0,5080,0,0,0,0.0,0.0,0.000,0.000
3,478,1,60000,0,0,0,0,1072,0,2,0,0.0,0.0,0.000,0.000
3,478,1.1,3000,3,3380,0,0,18887,0,243,0,187.4,0.0,12.856,0.000
3,478,1.1,35000,0,0,0,0,472,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1,60000,0,0,0,0,1072,0,2,0,0.0,0.0,0.000,0.000
3,478,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,35000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,60000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,518,1,3000,0,0,0,0,1355,0,3,0,0.0,0.0,0.000,0.000
3,518,1.1,3000,0,0,0,0,1355,0,3,0,0.0,0.0,0.000,0.000
3,518,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,665,1,3000,0,0,0,0,770,0,0,0,0.0,0.0,0.000,0.000
3,665,1,79000,0,0,0,0,87,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1,3000,0,0,0,0,770,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1,79000,0,0,0,0,87,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1.1,79000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,1000,1,1350,0,0,6324,0,0,0,299.8,0.0,7.700,0.000
3,2518,1,3000,900,1585823,0,0,7088609,0,53604,0,224.0,0.0,9.064,0.000
3,2518,1,4000,5,8488,0,0,18623,0,0,0,165.5,0.0,9.135,0.000
3,2518,1,5000,0,0,0,0,2688,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,7000,8,12690,0,0,77755,0,0,0,242.3,0.0,9.113,0.000
3,2518,1,8000,5,9035,0,0,15381,0,0,0,271.3,0.0,9.346,0.000
3,2518,1,10000,1,1484,0,0,5840,0,0,0,119.3,0.0,8.500,0.000
3,2518,1,11000,2,2987,0,0,8192,0,5,0,234.3,0.0,10.510,0.000
3,2518,1,12000,0,0,0,0,4627,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,14000,0,0,0,0,7262,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,18000,3,4370,0,0,41837,0,0,0,241.3,0.0,8.151,0.000
3,2518,1,19000,0,0,0,0,875,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,20000,1,2395,0,0,10885,0,0,0,239.9,0.0,7.700,0.000
3,2518,1,24000,1,1746,0,0,5149,0,0,0,251.4,0.0,7.700,0.000
3,2518,1,25000,1,2532,0,0,7881,0,0,0,239.0,0.0,10.250,0.000
3,2518,1,27000,0,0,0,0,1984,0,0,0,0.0,0.0,0.000,0.000
