CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,2015,1,1000,33,21491,0,0,71306,0,2952,0,73.5,0.0,15.3,0.0
1,2015,1.1,1000,31,19791,0,0,62552,0,839,0,75.0,0.0,15.3,0.0
1,2015,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,1000,12,7503,0,0,31332,0,0,0,76.8,0.0,12.1,0.0
1,2388,1,45000,0,0,0,0,3371,0,663,0,0.0,0.0,0.0,0.0
1,2388,1,84000,0,0,0,0,1899,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1,1000,12,7503,0,0,31332,0,0,0,76.8,0.0,12.1,0.0
1,2388,1.1,45000,0,0,0,0,3371,0,663,0,0.0,0.0,0.0,0.0
1,2388,1.1,84000,0,0,0,0,1899,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,1000,1,1200,0,0,0,0,0,0,180.0,0.0,11.8,0.0
1,2388,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,84000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2659,1,1000,3,3465,0,0,2444,0,0,0,180.0,0.0,11.4,0.0
1,2659,1.1,1000,3,3465,0,0,2444,0,0,0,180.0,0.0,11.4,0.0
1,2659,1.1.1,1000,1,925,0,0,0,0,0,0,180.0,0.0,11.4,0.0
3,232,1,3000,3,9850,0,0,127792,0,0,0,144.2,0.0,13.2,0.0
3,232,1,36000,0,0,0,0,1664,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1,3000,3,9850,0,0,127430,0,0,0,144.2,0.0,13.2,0.0
3,232,1.1,36000,0,0,0,0,1664,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1,3000,0,0,0,0,1834,0,17,0,0.0,0.0,0.0,0.0
3,456,1,14000,0,0,0,0,806,0,0,0,0.0,0.0,0.0,0.0
3,456,1,45000,0,0,0,0,113405,0,0,0,0.0,0.0,0.0,0.0
3,456,1,46000,0,0,0,0,100794,0,7,0,0.0,0.0,0.0,0.0
3,456,1.1,3000,0,0,0,0,1834,0,17,0,0.0,0.0,0.0,0.0
3,456,1.1,14000,0,0,0,0,806,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1,45000,0,0,0,0,76999,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1,46000,0,0,0,0,100500,0,7,0,0.0,0.0,0.0,0.0
3,456,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1.1,14000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1.1,46000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1,3000,0,0,0,0,1779,0,0,0,0.0,0.0,0.0,0.0
3,467,1,45000,0,0,0,0,2576,0,0,0,0.0,0.0,0.0,0.0
3,467,1,46000,0,0,0,0,1327,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,3000,0,0,0,0,1779,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,45000,0,0,0,0,2576,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,46000,0,0,0,0,1327,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,46000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1,3000,0,0,0,0,10805,0,22,0,0.0,0.0,0.0,0.0
3,478,1,35000,0,0,0,0,5819,0,0,0,0.0,0.0,0.0,0.0
3,478,1,45000,0,0,0,0,3022,0,0,0,0.0,0.0,0.0,0.0
3,478,1,60000,0,0,0,0,1086,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,3000,0,0,0,0,10805,0,22,0,0.0,0.0,0.0,0.0
3,478,1.1,35000,0,0,0,0,511,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,60000,0,0,0,0,1086,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,35000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,60000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,518,1,3000,0,0,0,0,2017,0,103,0,0.0,0.0,0.0,0.0
3,518,1.1,3000,0,0,0,0,2017,0,103,0,0.0,0.0,0.0,0.0
3,518,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,1000,0,0,0,0,3259,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,3000,261,400018,0,0,4907561,0,6137,0,201.6,0.0,11.3,0.0
3,2518,1,4000,0,0,0,0,11325,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,5000,0,0,0,0,1289,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,7000,3,4632,0,0,62884,0,6,0,312.8,0.0,9.5,0.0
3,2518,1,8000,0,0,0,0,10265,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,10000,0,0,0,0,3284,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,11000,0,0,0,0,379,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,12000,0,0,0,0,3916,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,14000,0,0,0,0,2957,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,18000,2,4180,0,0,19854,0,0,0,198.9,0.0,11.5,0.0
3,2518,1,19000,0,0,0,0,962,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,20000,0,0,0,0,2929,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,24000,1,2356,0,0,3726,0,0,0,95.7,0.0,11.9,0.0
3,2518,1,25000,0,0,0,0,2405,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,27000,0,0,0,0,2018,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,28000,0,0,0,0,1309,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,29000,0,0,0,0,747,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,30000,0,0,0,0,448,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,32000,0,0,0,0,11345,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,33000,0,0,0,0,2929,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,35000,0,0,0,0,5362,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,36000,1,1477,0,0,1881,0,0,0,59.4,0.0,11.8,0.0
3,2518,1,37000,0,0,0,0,1291,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,40000,0,0,0,0,1290,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,41000,0,0,0,0,745,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,42000,0,0,0,0,1442,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,44000,0,0,0,0,1866,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,45000,2,5553,0,0,26945,0,0,0,190.5,0.0,11.9,0.0
3,2518,1,46000,1,1830,0,0,13341,0,5,0,239.4,0.0,11.8,0.0
3,2518,1,47000,0,0,0,0,810,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,49000,0,0,0,0,1141,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,50000,0,0,0,0,5508,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,52000,2,2471,0,0,3606,0,0,0,266.2,0.0,10.8,0.0
3,2518,1,53000,0,0,0,0,2588,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,54000,0,0,0,0,1673,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,56000,0,0,0,0,1795,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,57000,0,0,0,0,4620,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,58000,2,1760,0,0,2899,0,0,0,359.4,0.0,13.0,0.0
3,2518,1,60000,28,38333,0,0,478082,0,1492,0,187.2,0.0,11.3,0.0
3,2518,1,61000,0,0,0,0,1156,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,63000,1,6070,0,0,9961,0,0,0,239.0,0.0,11.4,0.0
3,2518,1,64000,0,0,0,0,2191,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,65000,3,5861,0,0,10087,0,0,0,317.3,0.0,9.3,0.0
3,2518,1,67000,1,471,0,0,452,0,0,0,24.0,0.0,11.5,0.0
