CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,2015,1,1000,9,7815,0,0,127954,0,3376,0,144.2,0.0,12.128,0.000
1,2015,1.1,1000,9,7815,0,0,123414,0,1263,0,144.2,0.0,12.128,0.000
1,2015,1.1.1,1000,0,0,0,0,1498,0,0,0,0.0,0.0,0.000,0.000
1,2659,1,1000,6,4184,0,0,6811,0,0,0,145.0,0.0,9.497,0.000
1,2659,1.1,1000,6,4184,0,0,6811,0,0,0,145.0,0.0,9.497,0.000
1,2659,1.1.1,1000,2,1000,0,0,1000,0,0,0,145.0,0.0,9.497,0.000
3,232,1,3000,2,1683,0,0,257783,0,0,0,84.0,0.0,11.900,0.000
3,232,1,36000,0,0,0,0,1587,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1,3000,0,0,0,0,255037,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1,36000,0,0,0,0,1587,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1.1,3000,0,0,0,0,3936,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1,3000,0,0,0,0,16208,0,134,0,0.0,0.0,0.000,0.000
3,478,1,35000,0,0,0,0,5388,0,0,0,0.0,0.0,0.000,0.000
3,478,1,45000,0,0,0,0,1133,0,0,0,0.0,0.0,0.000,0.000
3,478,1,60000,0,0,0,0,1077,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1,3000,0,0,0,0,16208,0,134,0,0.0,0.0,0.000,0.000
3,478,1.1,35000,0,0,0,0,488,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1,60000,0,0,0,0,1077,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,35000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,60000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,518,1,3000,0,0,0,0,1487,0,18,0,0.0,0.0,0.000,0.000
3,518,1.1,3000,0,0,0,0,1487,0,18,0,0.0,0.0,0.000,0.000
3,518,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,665,1,3000,0,0,0,0,793,0,0,0,0.0,0.0,0.000,0.000
3,665,1,79000,0,0,0,0,210,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1,3000,0,0,0,0,793,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1,79000,0,0,0,0,210,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1.1,79000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
