CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,826,1,1000,1,2000,0,0,5351,0,512,0,119.9,0.0,12.0,0.0
1,826,1,28000,0,0,0,0,1492,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1,1000,0,0,0,0,585,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1,28000,0,0,0,0,1492,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1.1,28000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2015,1,1000,282,178617,0,0,82310,0,2523,0,74.7,0.0,15.7,0.0
1,2015,1.1,1000,280,178027,0,0,74481,0,410,0,74.7,0.0,15.7,0.0
1,2015,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,1000,77,86285,0,0,32396,0,0,0,152.2,0.0,12.1,0.0
1,2388,1,32000,0,0,0,0,334,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,36000,1,700,0,0,0,0,0,0,347.7,0.0,13.8,0.0
1,2388,1,45000,0,0,0,0,3371,0,500,0,0.0,0.0,0.0,0.0
1,2388,1,84000,1,2000,0,0,1947,0,0,0,119.7,0.0,12.5,0.0
1,2388,1.1,1000,77,86285,0,0,32396,0,0,0,152.2,0.0,12.1,0.0
1,2388,1.1,32000,0,0,0,0,334,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1,36000,1,700,0,0,0,0,0,0,347.7,0.0,13.8,0.0
1,2388,1.1,45000,0,0,0,0,3371,0,500,0,0.0,0.0,0.0,0.0
1,2388,1.1,84000,1,2000,0,0,1947,0,0,0,119.7,0.0,12.5,0.0
1,2388,1.1.1,1000,11,16784,0,0,12087,0,0,0,160.2,0.0,10.8,0.0
1,2388,1.1.1,32000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,84000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2659,1,1000,8,9214,0,0,1828,0,0,0,174.0,0.0,13.2,0.0
1,2659,1.1,1000,8,9214,0,0,1828,0,0,0,174.0,0.0,13.2,0.0
1,2659,1.1.1,1000,2,2168,0,0,0,0,0,0,174.0,0.0,13.2,0.0
3,232,1,3000,6,81000,0,0,116283,0,0,0,135.1,0.0,13.2,0.0
3,232,1.1,3000,6,81000,0,0,115796,0,0,0,135.1,0.0,13.2,0.0
3,232,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,430,1,18000,1,2600,0,0,2591,0,0,0,180.0,0.0,14.0,0.0
3,430,1,45000,2,190000,0,0,303023,0,0,0,207.1,0.0,16.1,0.0
3,430,1,46000,1,100000,0,0,100000,0,0,0,180.0,0.0,14.0,0.0
