REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,SVSK_R,SVSK_V,SVS_R,SVS_V,DKREDR_K,DKREDV_K,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,1,28000,1,7528.72601,0,0.00000,208.2,0.0,9.500,0.000,36,0,181703.65722,0.00000,16175.88824,0.00000,167.9,0.0,9.179,0.000
1,1,29000,1,1100.00000,0,0.00000,108.1,0.0,9.950,0.000,109,1,167627.63079,8451.51234,935.69261,0.00000,170.7,145.6,9.498,6.500
1,1,30000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,4669.79163,0.00000,0.00000,0.00000,218.0,0.0,9.726,0.000
1,1,32000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,94,0,194488.39183,0.00000,2042.80344,0.00000,195.2,0.0,8.872,0.000
1,1,33000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,38,0,91791.87411,0.00000,493.53379,0.00000,226.2,0.0,8.595,0.000
1,1,34000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,16,0,44185.95016,0.00000,0.00000,0.00000,210.7,0.0,8.174,0.000
1,1,35000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1,36000,14,34109.27900,0,0.00000,236.1,0.0,8.900,0.000,1062,0,1622374.19884,0.00000,50426.04240,0.00000,200.8,0.0,9.302,0.000
1,1,37000,1,1650.00000,0,0.00000,144.1,0.0,9.950,0.000,37,0,63063.24154,0.00000,1778.60342,0.00000,205.9,0.0,9.007,0.000
1,1,38000,2,4350.00000,0,0.00000,288.1,0.0,9.203,0.000,25,0,67671.60557,0.00000,1857.18130,0.00000,234.9,0.0,8.366,0.000
1,1,40000,77,352054.02317,0,0.00000,230.4,0.0,8.569,0.000,4129,33,11953333.57097,104454.96197,97037.21584,17579.36916,192.2,143.4,8.477,6.883
1,1,41000,26,80597.29200,0,0.00000,245.2,0.0,9.134,0.000,861,3,1946706.53897,10460.18391,34441.88271,0.31815,197.7,126.1,8.532,8.797
1,1,42000,2,6142.19700,0,0.00000,307.8,0.0,9.950,0.000,135,0,190935.98203,0.00000,1392.15326,0.00000,210.5,0.0,9.068,0.000
1,1,44000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,14757.28250,0.00000,0.00000,0.00000,233.1,0.0,7.959,0.000
1,1,45000,59,404708.56140,0,0.00000,216.5,0.0,8.415,0.000,2972,64,13739596.88380,970053.69671,191027.08417,517740.65648,201.3,193.0,8.523,7.088
1,1,46000,42,184057.49000,0,0.00000,220.0,0.0,9.303,0.000,1940,28,5939690.36001,207143.99734,204008.78258,44115.06417,198.5,64.9,8.823,8.099
1,1,47000,1,1000.00000,0,0.00000,60.0,0.0,9.950,0.000,38,1,105321.24904,1094.92148,1459.14280,0.00000,225.1,30.7,8.232,6.300
1,1,49000,1,4775.87600,0,0.00000,240.2,0.0,9.950,0.000,30,1,75463.27740,78.38797,0.00000,0.00000,201.7,12.8,8.524,6.500
1,1,50000,12,26275.44400,0,0.00000,199.8,0.0,9.451,0.000,1085,0,1840966.15495,0.00000,13638.26153,0.00000,189.0,0.0,9.011,0.000
1,1,52000,25,52118.22200,0,0.00000,255.1,0.0,8.553,0.000,999,0,1424208.32622,0.00000,19815.58944,0.00000,201.6,0.0,8.761,0.000
1,1,53000,1,2811.00000,0,0.00000,360.0,0.0,8.200,0.000,51,0,124868.25532,0.00000,2966.72235,0.00000,244.0,0.0,8.244,0.000
1,1,54000,1,2131.01200,0,0.00000,240.2,0.0,9.950,0.000,13,0,46878.32545,0.00000,26.62317,0.00000,213.1,0.0,8.495,0.000
1,1,56000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,21,1,60160.29173,3847.92662,0.00000,0.00000,225.3,86.8,8.253,7.000
1,1,57000,12,26110.59400,0,0.00000,178.6,0.0,9.018,0.000,729,3,1045252.21033,19361.90535,37014.75113,18051.91675,185.9,96.4,8.881,6.071
1,1,58000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,34,0,88505.54686,0.00000,2544.37081,0.00000,206.0,0.0,8.319,0.000
1,1,60000,26,70000.28800,0,0.00000,212.3,0.0,9.234,0.000,1152,5,1834282.54888,11365.13908,48472.66225,0.00000,187.7,123.7,8.823,7.457
1,1,61000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,20,0,59683.48066,0.00000,3939.73535,0.00000,210.9,0.0,8.976,0.000
1,1,63000,2,4158.62200,0,0.00000,136.6,0.0,9.223,0.000,452,1,575668.25946,2544.33795,13303.72412,0.00000,202.6,61.5,9.452,8.000
1,1,64000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,9349.82233,0.00000,1.06199,0.00000,202.6,0.0,9.030,0.000
1,1,65000,33,96606.59000,0,0.00000,193.0,0.0,9.282,0.000,1553,3,2936074.48525,29534.36240,50365.11197,67.46396,186.6,155.9,8.962,7.475
1,1,66000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,69530.14254,0.00000,0.00000,0.00000,188.1,0.0,8.475,0.000
1,1,67000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1220.58304,0.00000,0.00000,0.00000,86.8,0.0,12.750,0.000
1,1,68000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,18,0,39716.64005,0.00000,0.00000,0.00000,212.5,0.0,8.305,0.000
1,1,69000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,49611.24755,0.00000,1332.59997,0.00000,202.5,0.0,8.387,0.000
1,1,70000,3,17735.20000,0,0.00000,312.7,0.0,8.972,0.000,38,0,162271.38960,0.00000,9.17188,0.00000,239.5,0.0,9.535,0.000
1,1,71000,1,2501.82900,0,0.00000,204.1,0.0,9.950,0.000,473,0,891426.06271,0.00000,21794.41872,0.00000,204.1,0.0,9.045,0.000
1,1,71100,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,10,0,22134.64674,0.00000,0.00000,0.00000,202.2,0.0,9.202,0.000
1,1,71140,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,61357.63838,0.00000,0.00100,0.00000,190.6,0.0,8.412,0.000
1,1,73000,1,3543.91900,0,0.00000,276.2,0.0,7.950,0.000,29,0,71432.17297,0.00000,0.00000,0.00000,201.8,0.0,9.078,0.000
1,1,75000,12,22367.01100,0,0.00000,195.8,0.0,8.805,0.000,1053,1,1241400.20675,4219.49220,43821.46069,0.00000,174.7,124.8,9.423,6.200
1,1,76000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,3,1,5963.31897,7802.37770,0.00000,0.00000,231.3,111.5,8.044,7.500
1,1,77000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1,78000,2,9060.00000,0,0.00000,275.4,0.0,7.792,0.000,20,1,76698.51168,6316.57574,3.22801,0.00000,240.3,204.3,8.050,5.000
1,1,79000,1,2352.50000,0,0.00000,180.1,0.0,9.950,0.000,78,0,116802.88844,0.00000,0.00000,0.00000,211.1,0.0,8.852,0.000
1,1,80000,19,43993.61900,0,0.00000,212.2,0.0,9.051,0.000,1056,0,1927098.25100,0.00000,25282.42593,0.00000,198.1,0.0,8.786,0.000
1,1,81000,2,9318.00000,0,0.00000,157.0,0.0,7.802,0.000,10,0,33832.87621,0.00000,0.00000,0.00000,211.5,0.0,8.006,0.000
1,1,82000,2,6647.00000,0,0.00000,215.3,0.0,9.171,0.000,15,0,37926.13320,0.00000,0.00000,0.00000,193.1,0.0,9.283,0.000
1,1,83000,1,4137.00000,0,0.00000,348.2,0.0,8.300,0.000,18,0,53303.04571,0.00000,9.33021,0.00000,206.2,0.0,8.395,0.000
1,1,84000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7836.87617,0.00000,0.00000,0.00000,182.3,0.0,7.863,0.000
1,1,85000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,6,0,11139.58629,0.00000,0.00000,0.00000,224.9,0.0,8.397,0.000
1,1,86000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,76775.72597,0.00000,0.00000,0.00000,244.4,0.0,8.094,0.000
1,1,87000,1,2967.00000,0,0.00000,240.2,0.0,8.500,0.000,30,0,88879.53776,0.00000,2301.45701,0.00000,237.9,0.0,8.444,0.000
1,1,88000,2,5437.41300,0,0.00000,194.3,0.0,8.130,0.000,18,0,39570.90613,0.00000,0.00000,0.00000,221.1,0.0,8.698,0.000
1,1,89000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,0,73887.54675,0.00000,0.00000,0.00000,267.5,0.0,8.429,0.000
1,1,90000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,29675.97734,0.00000,0.00000,0.00000,258.7,0.0,8.992,0.000
1,1,91000,1,1195.63800,0,0.00000,156.2,0.0,9.950,0.000,30,0,51075.33273,0.00000,0.00000,0.00000,185.6,0.0,8.610,0.000
1,1,92000,14,45618.15900,0,0.00000,210.2,0.0,9.033,0.000,717,0,1454770.17190,0.00000,16771.52881,0.00000,201.4,0.0,8.884,0.000
1,1,93000,1,2448.00000,0,0.00000,180.1,0.0,8.200,0.000,5,0,8755.54910,0.00000,0.00000,0.00000,186.2,0.0,10.485,0.000
1,1,94000,1,4400.00000,0,0.00000,360.0,0.0,8.500,0.000,32,0,96068.43943,0.00000,0.00000,0.00000,230.0,0.0,8.194,0.000
1,1,95000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,13,0,26865.02744,0.00000,1790.81696,0.00000,205.4,0.0,8.381,0.000
1,1,96000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,12914.69403,0.00000,0.00000,0.00000,207.4,0.0,8.337,0.000
1,1,97000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,57453.32045,0.00000,7.38236,0.00000,204.1,0.0,8.166,0.000
1,1,98000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,37267.61150,0.00000,417.13951,0.00000,222.6,0.0,8.525,0.000
1,1,99000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,991.48064,0.00000,10.04302,0.00000,167.9,0.0,13.000,0.000
1,1.1,1000,32,65272.51815,0,0.00000,212.4,0.0,8.594,0.000,1322,0,1814718.07514,0.00000,16262.45488,0.00000,184.7,0.0,8.833,0.000
1,1.1,3000,15,35924.23000,0,0.00000,218.4,0.0,8.655,0.000,1430,2,2561416.71215,1941.04963,41531.39641,0.00000,213.9,158.2,8.705,10.001
1,1.1,4000,17,43184.32000,0,0.00000,218.6,0.0,9.139,0.000,714,1,1262653.61347,2290.16526,22753.71255,0.00000,182.6,161.4,9.033,7.000
1,1.1,5000,1,1630.00000,0,0.00000,192.1,0.0,9.950,0.000,17,0,53085.97694,0.00000,407.23864,0.00000,192.5,0.0,9.222,0.000
1,1.1,7000,5,13646.86600,0,0.00000,164.4,0.0,8.140,0.000,330,0,472885.50558,0.00000,10739.00367,0.00000,179.6,0.0,8.978,0.000
1,1.1,8000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,16,0,45893.43639,0.00000,0.00000,0.00000,189.7,0.0,8.018,0.000
1,1.1,10000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,2,0,2156.24977,0.00000,0.00000,0.00000,196.8,0.0,10.371,0.000
1,1.1,11000,1,1969.39900,0,0.00000,96.1,0.0,9.950,0.000,81,0,196112.95047,0.00000,4499.70031,0.00000,179.8,0.0,8.479,0.000
1,1.1,12000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,47747.04388,0.00000,0.00000,0.00000,215.9,0.0,8.751,0.000
1,1.1,14000,1,1300.00000,0,0.00000,216.2,0.0,8.500,0.000,274,0,398861.23542,0.00000,6852.77381,0.00000,173.5,0.0,8.696,0.000
1,1.1,15000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,26,0,79306.28732,0.00000,0.00000,0.00000,203.0,0.0,8.697,0.000
1,1.1,17000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,31,1,76269.97046,5898.38531,36.37300,172.83357,209.3,23.2,8.835,6.500
1,1.1,18000,12,23852.11600,0,0.00000,173.5,0.0,8.666,0.000,455,1,681838.92238,735.35651,12026.74732,0.00000,190.5,47.3,8.661,6.800
1,1.1,19000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,26,0,70975.12774,0.00000,0.45106,0.00000,209.0,0.0,8.246,0.000
1,1.1,20000,16,36570.78000,0,0.00000,211.2,0.0,9.132,0.000,853,0,1241111.07293,0.00000,27499.61047,0.00000,196.1,0.0,9.070,0.000
1,1.1,22000,20,53322.91700,0,0.00000,212.4,0.0,8.258,0.000,1283,1,2125911.04405,39480.02364,45248.55817,39480.02364,187.7,0.0,8.410,0.000
1,1.1,24000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,19,1,50268.17925,23329.36608,1737.73682,23329.36608,216.4,0.0,8.166,0.000
1,1.1,25000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,32,0,72951.64648,0.00000,5786.99104,0.00000,233.6,0.0,8.234,0.000
1,1.1,26000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1391.09820,0.00000,0.00000,0.00000,228.6,0.0,5.900,0.000
1,1.1,27000,1,5285.00000,0,0.00000,240.2,0.0,9.950,0.000,10,0,32358.72654,0.00000,0.00000,0.00000,202.9,0.0,8.404,0.000
1,1.1,28000,1,7528.72601,0,0.00000,208.2,0.0,9.500,0.000,36,0,181703.65722,0.00000,16175.88824,0.00000,167.9,0.0,9.179,0.000
1,1.1,29000,1,1100.00000,0,0.00000,108.1,0.0,9.950,0.000,109,1,167627.63079,8451.51234,935.69261,0.00000,170.7,145.6,9.498,6.500
1,1.1,30000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,4669.79163,0.00000,0.00000,0.00000,218.0,0.0,9.726,0.000
1,1.1,32000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,94,0,194488.39183,0.00000,2042.80344,0.00000,195.2,0.0,8.872,0.000
1,1.1,33000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,38,0,91791.87411,0.00000,493.53379,0.00000,226.2,0.0,8.595,0.000
1,1.1,34000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,16,0,44185.95016,0.00000,0.00000,0.00000,210.7,0.0,8.174,0.000
1,1.1,35000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1.1,36000,14,34109.27900,0,0.00000,236.1,0.0,8.900,0.000,1062,0,1622374.19884,0.00000,50426.04240,0.00000,200.8,0.0,9.302,0.000
1,1.1,37000,1,1650.00000,0,0.00000,144.1,0.0,9.950,0.000,37,0,63063.24154,0.00000,1778.60342,0.00000,205.9,0.0,9.007,0.000
1,1.1,38000,2,4350.00000,0,0.00000,288.1,0.0,9.203,0.000,25,0,67671.60557,0.00000,1857.18130,0.00000,234.9,0.0,8.366,0.000
1,1.1,40000,77,352054.02317,0,0.00000,230.4,0.0,8.569,0.000,4129,33,11953333.57097,104454.96197,97037.21584,17579.36916,192.2,143.4,8.477,6.883
1,1.1,41000,26,80597.29200,0,0.00000,245.2,0.0,9.134,0.000,861,3,1946706.53897,10460.18391,34441.88271,0.31815,197.7,126.1,8.532,8.797
1,1.1,42000,2,6142.19700,0,0.00000,307.8,0.0,9.950,0.000,135,0,190935.98203,0.00000,1392.15326,0.00000,210.5,0.0,9.068,0.000
1,1.1,44000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,14757.28250,0.00000,0.00000,0.00000,233.1,0.0,7.959,0.000
1,1.1,45000,59,404708.56140,0,0.00000,216.5,0.0,8.415,0.000,2972,64,13739596.88380,970053.69671,191027.08417,517740.65648,201.3,193.0,8.523,7.088
1,1.1,46000,42,184057.49000,0,0.00000,220.0,0.0,9.303,0.000,1940,28,5939690.36001,207143.99734,204008.78258,44115.06417,198.5,64.9,8.823,8.099
1,1.1,47000,1,1000.00000,0,0.00000,60.0,0.0,9.950,0.000,38,1,105321.24904,1094.92148,1459.14280,0.00000,225.1,30.7,8.232,6.300
1,1.1,49000,1,4775.87600,0,0.00000,240.2,0.0,9.950,0.000,30,1,75463.27740,78.38797,0.00000,0.00000,201.7,12.8,8.524,6.500
1,1.1,50000,12,26275.44400,0,0.00000,199.8,0.0,9.451,0.000,1085,0,1840966.15495,0.00000,13638.26153,0.00000,189.0,0.0,9.011,0.000
1,1.1,52000,25,52118.22200,0,0.00000,255.1,0.0,8.553,0.000,999,0,1424208.32622,0.00000,19815.58944,0.00000,201.6,0.0,8.761,0.000
1,1.1,53000,1,2811.00000,0,0.00000,360.0,0.0,8.200,0.000,51,0,124868.25532,0.00000,2966.72235,0.00000,244.0,0.0,8.244,0.000
1,1.1,54000,1,2131.01200,0,0.00000,240.2,0.0,9.950,0.000,13,0,46878.32545,0.00000,26.62317,0.00000,213.1,0.0,8.495,0.000
1,1.1,56000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,21,1,60160.29173,3847.92662,0.00000,0.00000,225.3,86.8,8.253,7.000
1,1.1,57000,12,26110.59400,0,0.00000,178.6,0.0,9.018,0.000,729,3,1045252.21033,19361.90535,37014.75113,18051.91675,185.9,96.4,8.881,6.071
1,1.1,58000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,34,0,88505.54686,0.00000,2544.37081,0.00000,206.0,0.0,8.319,0.000
1,1.1,60000,26,70000.28800,0,0.00000,212.3,0.0,9.234,0.000,1152,5,1834282.54888,11365.13908,48472.66225,0.00000,187.7,123.7,8.823,7.457
1,1.1,61000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,20,0,59683.48066,0.00000,3939.73535,0.00000,210.9,0.0,8.976,0.000
1,1.1,63000,2,4158.62200,0,0.00000,136.6,0.0,9.223,0.000,452,1,575668.25946,2544.33795,13303.72412,0.00000,202.6,61.5,9.452,8.000
1,1.1,64000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,9349.82233,0.00000,1.06199,0.00000,202.6,0.0,9.030,0.000
1,1.1,65000,33,96606.59000,0,0.00000,193.0,0.0,9.282,0.000,1553,3,2936074.48525,29534.36240,50365.11197,67.46396,186.6,155.9,8.962,7.475
1,1.1,66000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,69530.14254,0.00000,0.00000,0.00000,188.1,0.0,8.475,0.000
1,1.1,67000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1220.58304,0.00000,0.00000,0.00000,86.8,0.0,12.750,0.000
1,1.1,68000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,18,0,39716.64005,0.00000,0.00000,0.00000,212.5,0.0,8.305,0.000
1,1.1,69000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,49611.24755,0.00000,1332.59997,0.00000,202.5,0.0,8.387,0.000
1,1.1,70000,3,17735.20000,0,0.00000,312.7,0.0,8.972,0.000,38,0,162271.38960,0.00000,9.17188,0.00000,239.5,0.0,9.535,0.000
1,1.1,71000,1,2501.82900,0,0.00000,204.1,0.0,9.950,0.000,473,0,891426.06271,0.00000,21794.41872,0.00000,204.1,0.0,9.045,0.000
1,1.1,71100,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,10,0,22134.64674,0.00000,0.00000,0.00000,202.2,0.0,9.202,0.000
1,1.1,71140,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,61357.63838,0.00000,0.00100,0.00000,190.6,0.0,8.412,0.000
1,1.1,73000,1,3543.91900,0,0.00000,276.2,0.0,7.950,0.000,29,0,71432.17297,0.00000,0.00000,0.00000,201.8,0.0,9.078,0.000
1,1.1,75000,12,22367.01100,0,0.00000,195.8,0.0,8.805,0.000,1053,1,1241400.20675,4219.49220,43821.46069,0.00000,174.7,124.8,9.423,6.200
1,1.1,76000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,3,1,5963.31897,7802.37770,0.00000,0.00000,231.3,111.5,8.044,7.500
1,1.1,77000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1.1,78000,2,9060.00000,0,0.00000,275.4,0.0,7.792,0.000,20,1,76698.51168,6316.57574,3.22801,0.00000,240.3,204.3,8.050,5.000
1,1.1,79000,1,2352.50000,0,0.00000,180.1,0.0,9.950,0.000,78,0,116802.88844,0.00000,0.00000,0.00000,211.1,0.0,8.852,0.000
1,1.1,80000,19,43993.61900,0,0.00000,212.2,0.0,9.051,0.000,1056,0,1927098.25100,0.00000,25282.42593,0.00000,198.1,0.0,8.786,0.000
1,1.1,81000,2,9318.00000,0,0.00000,157.0,0.0,7.802,0.000,10,0,33832.87621,0.00000,0.00000,0.00000,211.5,0.0,8.006,0.000
1,1.1,82000,2,6647.00000,0,0.00000,215.3,0.0,9.171,0.000,15,0,37926.13320,0.00000,0.00000,0.00000,193.1,0.0,9.283,0.000
1,1.1,83000,1,4137.00000,0,0.00000,348.2,0.0,8.300,0.000,18,0,53303.04571,0.00000,9.33021,0.00000,206.2,0.0,8.395,0.000
1,1.1,84000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7836.87617,0.00000,0.00000,0.00000,182.3,0.0,7.863,0.000
1,1.1,85000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,6,0,11139.58629,0.00000,0.00000,0.00000,224.9,0.0,8.397,0.000
1,1.1,86000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,76775.72597,0.00000,0.00000,0.00000,244.4,0.0,8.094,0.000
1,1.1,87000,1,2967.00000,0,0.00000,240.2,0.0,8.500,0.000,30,0,88879.53776,0.00000,2301.45701,0.00000,237.9,0.0,8.444,0.000
1,1.1,88000,2,5437.41300,0,0.00000,194.3,0.0,8.130,0.000,18,0,39570.90613,0.00000,0.00000,0.00000,221.1,0.0,8.698,0.000
1,1.1,89000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,0,73887.54675,0.00000,0.00000,0.00000,267.5,0.0,8.429,0.000
1,1.1,90000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,29675.97734,0.00000,0.00000,0.00000,258.7,0.0,8.992,0.000
1,1.1,91000,1,1195.63800,0,0.00000,156.2,0.0,9.950,0.000,30,0,51075.33273,0.00000,0.00000,0.00000,185.6,0.0,8.610,0.000
1,1.1,92000,14,45618.15900,0,0.00000,210.2,0.0,9.033,0.000,717,0,1454770.17190,0.00000,16771.52881,0.00000,201.4,0.0,8.884,0.000
1,1.1,93000,1,2448.00000,0,0.00000,180.1,0.0,8.200,0.000,5,0,8755.54910,0.00000,0.00000,0.00000,186.2,0.0,10.485,0.000
1,1.1,94000,1,4400.00000,0,0.00000,360.0,0.0,8.500,0.000,32,0,96068.43943,0.00000,0.00000,0.00000,230.0,0.0,8.194,0.000
1,1.1,95000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,13,0,26865.02744,0.00000,1790.81696,0.00000,205.4,0.0,8.381,0.000
1,1.1,96000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,12914.69403,0.00000,0.00000,0.00000,207.4,0.0,8.337,0.000
1,1.1,97000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,23,0,57453.32045,0.00000,7.38236,0.00000,204.1,0.0,8.166,0.000
1,1.1,98000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,37267.61150,0.00000,417.13951,0.00000,222.6,0.0,8.525,0.000
1,1.1,99000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,991.48064,0.00000,10.04302,0.00000,167.9,0.0,13.000,0.000
1,1.1.1,1000,5,11741.00000,0,0.00000,231.0,0.0,5.462,0.000,87,0,155333.86294,0.00000,0.00000,0.00000,218.9,0.0,6.639,0.000
1,1.1.1,3000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,232,0,435948.81151,0.00000,9.18195,0.00000,231.4,0.0,7.224,0.000
