CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,2015,1,1000,80,58259,0,0,124050,0,5062,0,124.4,0.0,12.860,0.000
1,2015,1.1,1000,71,55106,0,0,119760,0,2949,0,124.4,0.0,12.860,0.000
1,2015,1.1.1,1000,2,2690,0,0,3182,0,0,0,248.3,0.0,9.440,0.000
1,2659,1,1000,20,17722,0,0,7622,0,0,0,153.0,0.0,9.459,0.000
1,2659,1.1,1000,20,17722,0,0,7622,0,0,0,153.0,0.0,9.459,0.000
1,2659,1.1.1,1000,3,2170,0,0,0,0,0,0,153.0,0.0,9.459,0.000
3,232,1,3000,15,65963,0,0,309865,0,0,0,165.3,0.0,10.778,0.000
3,232,1,36000,0,0,0,0,1551,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1,3000,13,64280,0,0,307390,0,0,0,167.4,0.0,10.763,0.000
3,232,1.1,36000,0,0,0,0,1551,0,0,0,0.0,0.0,0.000,0.000
3,232,1.1.1,3000,1,2398,0,0,5789,0,0,0,239.4,0.0,10.000,0.000
3,232,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1,3000,1,500,0,0,16557,0,200,0,60.3,0.0,12.500,0.000
3,478,1,35000,0,0,0,0,5202,0,0,0,0.0,0.0,0.000,0.000
3,478,1,45000,0,0,0,0,378,0,0,0,0.0,0.0,0.000,0.000
3,478,1,60000,0,0,0,0,1073,0,1,0,0.0,0.0,0.000,0.000
3,478,1.1,3000,1,500,0,0,16557,0,200,0,60.3,0.0,12.500,0.000
3,478,1.1,35000,0,0,0,0,477,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1,60000,0,0,0,0,1073,0,1,0,0.0,0.0,0.000,0.000
3,478,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,35000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,478,1.1.1,60000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,518,1,3000,0,0,0,0,1392,0,2,0,0.0,0.0,0.000,0.000
3,518,1.1,3000,0,0,0,0,1392,0,2,0,0.0,0.0,0.000,0.000
3,518,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,665,1,3000,0,0,0,0,777,0,0,0,0.0,0.0,0.000,0.000
3,665,1,79000,0,0,0,0,129,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1,3000,0,0,0,0,777,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1,79000,0,0,0,0,129,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,665,1.1.1,79000,0,0,0,0,0,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,1000,1,1350,0,0,6350,0,0,0,299.8,0.0,7.700,0.000
3,2518,1,3000,533,935091,0,0,6700010,0,52272,0,222.7,0.0,9.301,0.000
3,2518,1,4000,4,6657,0,0,18753,0,0,0,155.0,0.0,9.365,0.000
3,2518,1,5000,0,0,0,0,2695,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,7000,5,8746,0,0,79629,0,4,0,263.4,0.0,9.319,0.000
3,2518,1,8000,4,6972,0,0,13697,0,0,0,270.8,0.0,9.599,0.000
3,2518,1,10000,0,0,0,0,4407,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,11000,1,1737,0,0,7007,0,0,0,359.9,0.0,10.750,0.000
3,2518,1,12000,0,0,0,0,4677,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,14000,0,0,0,0,7281,0,3,0,0.0,0.0,0.000,0.000
3,2518,1,18000,2,2370,0,0,40086,0,0,0,242.5,0.0,7.860,0.000
3,2518,1,19000,0,0,0,0,888,0,0,0,0.0,0.0,0.000,0.000
3,2518,1,20000,1,2395,0,0,10950,0,0,0,239.9,0.0,7.700,0.000
3,2518,1,24000,1,1746,0,0,5201,0,0,0,251.4,0.0,7.700,0.000
3,2518,1,25000,1,2532,0,0,7917,0,0,0,239.0,0.0,10.250,0.000
