CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,2015,1,1000,182,130218,0,0,109851,0,3400,0,86.9,0.0,14.1,0.0
1,2015,1.1,1000,178,127802,0,0,104623,0,1287,0,87.1,0.0,14.1,0.0
1,2015,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,1000,46,31580,0,0,28916,0,29,0,104.4,0.0,10.6,0.0
1,2388,1,45000,0,0,0,0,3371,0,906,0,0.0,0.0,0.0,0.0
1,2388,1,84000,0,0,0,0,1830,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1,1000,46,31580,0,0,28916,0,29,0,104.4,0.0,10.6,0.0
1,2388,1.1,45000,0,0,0,0,3371,0,906,0,0.0,0.0,0.0,0.0
1,2388,1.1,84000,0,0,0,0,1830,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,1000,2,2099,0,0,0,0,0,0,154.3,0.0,10.8,0.0
1,2388,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,84000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2659,1,1000,41,44811,0,0,5717,0,0,0,163.0,0.0,10.4,0.0
1,2659,1.1,1000,41,44811,0,0,5717,0,0,0,163.0,0.0,10.4,0.0
1,2659,1.1.1,1000,6,7461,0,0,0,0,0,0,163.0,0.0,10.4,0.0
3,232,1,3000,15,116386,0,0,214572,0,0,0,131.0,0.0,12.2,0.0
3,232,1,36000,0,0,0,0,1604,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1,3000,15,116386,0,0,214568,0,0,0,131.0,0.0,12.2,0.0
3,232,1.1,36000,0,0,0,0,1604,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1,45000,0,0,0,0,1782,0,0,0,0.0,0.0,0.0,0.0
3,467,1,46000,0,0,0,0,1247,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,45000,0,0,0,0,1782,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,46000,0,0,0,0,1247,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,46000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1,3000,4,6460,0,0,16357,0,104,0,188.3,0.0,11.8,0.0
3,478,1,35000,0,0,0,0,5395,0,0,0,0.0,0.0,0.0,0.0
3,478,1,45000,0,0,0,0,1700,0,0,0,0.0,0.0,0.0,0.0
3,478,1,60000,0,0,0,0,1080,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,3000,4,6460,0,0,16357,0,104,0,188.3,0.0,11.8,0.0
3,478,1.1,35000,0,0,0,0,495,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,60000,0,0,0,0,1080,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
