CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,2015,1,1000,131,92044,0,0,89630,0,2236,0,94.2,0.0,14.3,0.0
1,2015,1.1,1000,127,89654,0,0,82512,0,123,0,93.6,0.0,14.3,0.0
1,2015,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,1000,38,22728,0,0,25226,0,17,0,91.9,0.0,11.1,0.0
1,2388,1,45000,0,0,0,0,3371,0,834,0,0.0,0.0,0.0,0.0
1,2388,1,84000,0,0,0,0,1850,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1,1000,38,22728,0,0,25226,0,17,0,91.9,0.0,11.1,0.0
1,2388,1.1,45000,0,0,0,0,3371,0,834,0,0.0,0.0,0.0,0.0
1,2388,1.1,84000,0,0,0,0,1850,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,1000,1,1200,0,0,0,0,0,0,180.0,0.0,11.8,0.0
1,2388,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,84000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2659,1,1000,26,29069,0,0,9194,0,0,0,164.0,0.0,10.5,0.0
1,2659,1.1,1000,26,29069,0,0,9194,0,0,0,164.0,0.0,10.5,0.0
1,2659,1.1.1,1000,5,5170,0,0,0,0,0,0,164.0,0.0,10.5,0.0
3,232,1,3000,12,76253,0,0,180619,0,0,0,143.9,0.0,12.3,0.0
3,232,1,36000,0,0,0,0,1608,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1,3000,12,76253,0,0,180383,0,0,0,143.9,0.0,12.3,0.0
3,232,1.1,36000,0,0,0,0,1608,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1,45000,0,0,0,0,2215,0,0,0,0.0,0.0,0.0,0.0
3,467,1,46000,0,0,0,0,1270,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,45000,0,0,0,0,2215,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,46000,0,0,0,0,1270,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
