CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,826,1,1000,0,0,0,0,9538,0,3314,0,0.0,0.0,0.0,0.0
1,826,1,28000,0,0,0,0,1717,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1,1000,0,0,0,0,3285,0,11,0,0.0,0.0,0.0,0.0
1,826,1.1,28000,0,0,0,0,1717,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,826,1.1.1,28000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2015,1,1000,11,7192,0,0,73985,0,5424,0,116.9,0.0,15.4,0.0
1,2015,1.1,1000,11,7192,0,0,64720,0,3311,0,116.9,0.0,15.4,0.0
1,2015,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,1000,8,7986,0,0,32356,0,0,0,190.2,0.0,11.2,0.0
1,2388,1,32000,0,0,0,0,833,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,45000,0,0,0,0,3371,0,201,0,0.0,0.0,0.0,0.0
1,2388,1.1,1000,8,7986,0,0,32356,0,0,0,190.2,0.0,11.2,0.0
1,2388,1.1,32000,0,0,0,0,833,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1,45000,0,0,0,0,3371,0,201,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,32000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2659,1,1000,0,0,0,0,687,0,0,0,0.0,0.0,0.0,0.0
1,2659,1.1,1000,0,0,0,0,687,0,0,0,0.0,0.0,0.0,0.0
1,2659,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,232,1,3000,0,0,0,0,85733,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1,3000,0,0,0,0,69694,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,3000,0,0,0,0,520,0,0,0,0.0,0.0,0.0,0.0
3,430,1,45000,0,0,0,0,115000,0,0,0,0.0,0.0,0.0,0.0
3,430,1.1,45000,0,0,0,0,115000,0,0,0,0.0,0.0,0.0,0.0
3,430,1.1.1,45000,0,0,0,0,115000,0,0,0,0.0,0.0,0.0,0.0
3,456,1,3000,0,0,0,0,2122,0,0,0,0.0,0.0,0.0,0.0
3,456,1,45000,0,0,0,0,91689,0,0,0,0.0,0.0,0.0,0.0
3,456,1,46000,0,0,0,0,624,0,2,0,0.0,0.0,0.0,0.0
3,456,1.1,3000,0,0,0,0,2122,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1,45000,0,0,0,0,64564,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1,46000,0,0,0,0,624,0,2,0,0.0,0.0,0.0,0.0
3,456,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,456,1.1.1,46000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1,3000,0,0,0,0,2075,0,0,0,0.0,0.0,0.0,0.0
3,467,1,45000,0,0,0,0,3479,0,0,0,0.0,0.0,0.0,0.0
3,467,1,46000,0,0,0,0,1469,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,3000,0,0,0,0,2075,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,45000,0,0,0,0,3204,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1,46000,0,0,0,0,1469,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,45000,0,0,0,0,376,0,0,0,0.0,0.0,0.0,0.0
3,467,1.1.1,46000,0,0,0,0,1469,0,0,0,0.0,0.0,0.0,0.0
3,478,1,3000,0,0,0,0,14189,0,0,0,0.0,0.0,0.0,0.0
3,478,1,45000,0,0,0,0,5667,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,3000,0,0,0,0,5689,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,478,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,518,1,3000,0,0,0,0,3430,0,114,0,0.0,0.0,0.0,0.0
3,518,1.1,3000,0,0,0,0,3430,0,114,0,0.0,0.0,0.0,0.0
3,518,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,1000,0,0,0,0,1392,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,3000,65,83680,0,0,4042882,0,4690,0,191.8,0.0,11.1,0.0
3,2518,1,4000,0,0,0,0,12464,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,5000,0,0,0,0,1804,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,7000,0,0,0,0,58992,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,8000,0,0,0,0,7994,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,10000,1,1820,0,0,2308,0,0,0,179.1,0.0,11.9,0.0
3,2518,1,11000,0,0,0,0,253,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,12000,0,0,0,0,3321,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,14000,0,0,0,0,3547,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,18000,0,0,0,0,10346,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,19000,0,0,0,0,1176,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,20000,0,0,0,0,2990,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,24000,0,0,0,0,1408,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,25000,0,0,0,0,2470,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,27000,0,0,0,0,2051,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,29000,0,0,0,0,1433,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,30000,0,0,0,0,3365,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,32000,1,1622,0,0,8320,0,0,0,299.1,0.0,13.0,0.0
3,2518,1,33000,0,0,0,0,1999,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,35000,0,0,0,0,4534,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,36000,0,0,0,0,4326,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,37000,0,0,0,0,2323,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,40000,0,0,0,0,2725,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,41000,0,0,0,0,836,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,42000,0,0,0,0,1578,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,44000,0,0,0,0,4562,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,45000,0,0,0,0,19783,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,46000,1,1598,0,0,9974,0,0,0,227.2,0.0,8.8,0.0
3,2518,1,50000,0,0,0,0,1559,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,52000,0,0,0,0,1515,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,53000,0,0,0,0,1627,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,54000,0,0,0,0,1878,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,56000,0,0,0,0,1844,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,57000,0,0,0,0,2010,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,58000,0,0,0,0,1195,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,60000,5,7121,0,0,352164,0,99,0,218.4,0.0,12.2,0.0
3,2518,1,63000,0,0,0,0,3010,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,65000,1,965,0,0,4275,0,0,0,239.6,0.0,11.9,0.0
3,2518,1,68000,0,0,0,0,1597,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,69000,0,0,0,0,5222,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,71000,0,0,0,0,18716,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,71100,0,0,0,0,11212,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,71140,0,0,0,0,7504,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,73000,0,0,0,0,1235,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,75000,0,0,0,0,1938,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,76000,0,0,0,0,1892,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,77000,0,0,0,0,1812,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,78000,0,0,0,0,1490,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,79000,1,1830,0,0,119468,0,2,0,239.3,0.0,13.0,0.0
3,2518,1,80000,1,1634,0,0,5969,0,0,0,239.7,0.0,11.9,0.0
3,2518,1,82000,0,0,0,0,6049,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,83000,0,0,0,0,8826,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,85000,0,0,0,0,2390,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,87000,0,0,0,0,4599,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,89000,0,0,0,0,634,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,90000,0,0,0,0,1503,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,91000,0,0,0,0,5826,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,92000,0,0,0,0,2236,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,98000,0,0,0,0,9310,0,0,0,0.0,0.0,0.0,0.0
3,2518,1,99000,0,0,0,0,539,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,1000,0,0,0,0,1392,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,3000,65,83680,0,0,4042882,0,4690,0,191.8,0.0,11.1,0.0
3,2518,1.1,4000,0,0,0,0,12464,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,5000,0,0,0,0,1804,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,7000,0,0,0,0,58992,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,8000,0,0,0,0,7994,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,10000,1,1820,0,0,2308,0,0,0,179.1,0.0,11.9,0.0
3,2518,1.1,11000,0,0,0,0,253,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,12000,0,0,0,0,3321,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,14000,0,0,0,0,3547,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,18000,0,0,0,0,10346,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,19000,0,0,0,0,1176,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,20000,0,0,0,0,2990,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,24000,0,0,0,0,1408,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,25000,0,0,0,0,2470,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,27000,0,0,0,0,2051,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,29000,0,0,0,0,1433,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,30000,0,0,0,0,3365,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,32000,1,1622,0,0,8320,0,0,0,299.1,0.0,13.0,0.0
3,2518,1.1,33000,0,0,0,0,1999,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,35000,0,0,0,0,4534,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,36000,0,0,0,0,4326,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,37000,0,0,0,0,2323,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,40000,0,0,0,0,2725,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,41000,0,0,0,0,836,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,42000,0,0,0,0,1578,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,44000,0,0,0,0,4562,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,45000,0,0,0,0,19783,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,46000,1,1598,0,0,9974,0,0,0,227.2,0.0,8.8,0.0
3,2518,1.1,50000,0,0,0,0,1559,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,52000,0,0,0,0,1515,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,53000,0,0,0,0,1627,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,54000,0,0,0,0,1878,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,56000,0,0,0,0,1844,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,57000,0,0,0,0,2010,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,58000,0,0,0,0,1195,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,60000,5,7121,0,0,352164,0,99,0,218.4,0.0,12.2,0.0
3,2518,1.1,63000,0,0,0,0,3010,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,65000,1,965,0,0,4275,0,0,0,239.6,0.0,11.9,0.0
3,2518,1.1,68000,0,0,0,0,1597,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,69000,0,0,0,0,5222,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,71000,0,0,0,0,18716,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,71100,0,0,0,0,11212,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,71140,0,0,0,0,7504,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,73000,0,0,0,0,1235,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,75000,0,0,0,0,1938,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,76000,0,0,0,0,1892,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,77000,0,0,0,0,1812,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,78000,0,0,0,0,1490,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,79000,1,1830,0,0,119468,0,2,0,239.3,0.0,13.0,0.0
3,2518,1.1,80000,1,1634,0,0,5969,0,0,0,239.7,0.0,11.9,0.0
3,2518,1.1,82000,0,0,0,0,6049,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,83000,0,0,0,0,8826,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,85000,0,0,0,0,2390,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,87000,0,0,0,0,4599,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,89000,0,0,0,0,634,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,90000,0,0,0,0,1503,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,91000,0,0,0,0,5826,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,92000,0,0,0,0,2236,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,98000,0,0,0,0,9310,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1,99000,0,0,0,0,539,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,1000,0,0,0,0,1392,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,3000,62,78779,0,0,3557175,0,180,0,194.2,0.0,11.0,0.0
3,2518,1.1.1,4000,0,0,0,0,12464,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,5000,0,0,0,0,1804,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,7000,0,0,0,0,58601,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,8000,0,0,0,0,7994,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,10000,1,1820,0,0,2308,0,0,0,179.1,0.0,11.9,0.0
3,2518,1.1.1,11000,0,0,0,0,253,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,12000,0,0,0,0,3321,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,14000,0,0,0,0,3547,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,18000,0,0,0,0,9604,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,19000,0,0,0,0,1176,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,20000,0,0,0,0,2990,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,24000,0,0,0,0,1408,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,25000,0,0,0,0,2470,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,27000,0,0,0,0,2051,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,29000,0,0,0,0,467,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,30000,0,0,0,0,3365,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,32000,1,1622,0,0,6034,0,0,0,299.1,0.0,13.0,0.0
3,2518,1.1.1,33000,0,0,0,0,1999,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,35000,0,0,0,0,4534,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,36000,0,0,0,0,4326,0,0,0,0.0,0.0,0.0,0.0
3,2518,1.1.1,37000,0,0,0,0,2323,0,0,0,0.0,0.0,0.0,0.0
