REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,SVSK_R,SVSK_V,SVS_R,SVS_V,DKREDR_K,DKREDV_K,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1326,"1.1",5000,37,135960.25597,0,0,235.9,0,7.689,0,573,0,2035093.60134,0,92.73828,0,221.3,0,7.351,0
1326,"1.1",7000,39,134904.4096,0,0,222,0,6.582,0,539,0,2048386.06871,0,13214.46565,0,245,0,6.997,0
1326,"1.1",8000,24,99931.28763,0,0,274.4,0,8.351,0,690,1,2124705.47812,4746.4751,387.16959,4746.4751,219.8,0,7.369,0
1326,"1.1",10000,5,16338.85242,0,0,245.8,0,7.93,0,71,0,271054.18997,0,0,0,254.5,0,7.166,0
1326,"1.1",11000,17,72008.73526,0,0,227,0,7.332,0,306,0,1092260.61519,0,0,0,228.2,0,6.736,0
1326,"1.1",11100,0,0,0,0,0,0,0,0,8,0,30629.99983,0,0,0,210.9,0,6.981,0
1326,"1.1",12000,4,22879.30748,0,0,273.2,0,8.129,0,132,1,528117.80677,4407.33979,601.63965,4407.33979,253.7,0,6.722,0
1326,"1.1",14000,5,18620.03247,0,0,215.9,0,7.21,0,266,0,1064451.3595,0,0,0,240.9,0,6.994,0
1326,"1.1",15000,7,42197,0,0,279.7,0,6.562,0,263,1,1110867.05204,0.3973,0,0,239,1.8,6.447,10.3
1326,"1.1",17000,14,70555.12523,0,0,293.7,0,7.105,0,354,1,1378011.47526,15176.2658,0,15176.2658,239.8,0,7.123,0
1326,"1.1",18000,53,206602.41487,0,0,260.9,0,7.392,0,884,0,2637911.98274,0,3504.85561,0,236.1,0,6.832,0
1326,"1.1",19000,5,26357.705,0,0,272.4,0,6.58,0,147,0,566486.8542,0,0,0,227,0,6.646,0
1326,"1.1",20000,58,158884.97796,0,0,255.1,0,7.299,0,1102,0,2630466.74463,0,10.96477,0,226.2,0,7.105,0
1326,"1.1",22000,68,223783.10937,0,0,254,0,7.721,0,2106,2,5299406.96598,10245.2433,8586.2756,10245.2433,215.2,0,7.208,0
1326,"1.1",24000,9,39067.02406,0,0,226.8,0,6.706,0,165,1,667894.79344,1981.35197,0,1981.35197,247.7,0,7.074,0
1326,"1.1",25000,30,103224.34015,0,0,216.6,0,7.553,0,805,1,2193881.51535,2783.58074,424.61962,2783.58074,209.5,0,7.255,0
1326,"1.1",26000,1,9500,0,0,182.2,0,9.39,0,9,0,43802.28283,0,0.26399,0,224,0,9.039,0
1326,"1.1",27000,48,174690.03762,0,0,266,0,8.027,0,852,9,2148420.85572,28900.5813,517.77039,27657.76253,227.1,15.5,7.202,10.332
1326,"1.1",28000,27,116306.53027,0,0,271,0,7.135,0,542,0,1823735.79283,0,2451.82742,0,236,0,7.355,0
1326,"1.1",29000,15,57055.93489,0,0,287.4,0,6.399,0,385,0,1577375.0013,0,700.59269,0,243.1,0,7.053,0
1326,"1.1",30000,3,15986.2628,0,0,272.8,0,5.084,0,46,0,210187.96426,0,0,0,221.1,0,6.382,0
1326,"1.1",32000,38,116964.34292,0,0,194.3,0,7.77,0,885,0,2396587.99904,0,8692.8102,0,213.6,0,7.103,0
1326,"1.1",33000,7,31722.911,0,0,308.2,0,8.568,0,224,0,817577.67761,0,0,0,241.7,0,7.049,0
1326,"1.1",34000,7,23138.0901,0,0,233.8,0,7.103,0,108,0,404423.25732,0,0,0,235.2,0,6.859,0
1326,"1.1",35000,6,21409.327,0,0,255,0,6.626,0,222,0,818705.68976,0,2.01489,0,238.1,0,6.941,0
1326,"1.1",36000,99,251471.14839,0,0,227.4,0,7.308,0,2645,0,5609591.60797,0,18829.62002,0,220.1,0,7.519,0
1326,"1.1",37000,15,52256.88697,0,0,291.7,0,7.606,0,226,0,610384.86753,0,7853.96881,0,238.7,0,7.222,0
1326,"1.1",38000,2,11841.30813,0,0,216.9,0,5.048,0,218,0,882475.08018,0,0,0,235.9,0,6.754,0
1326,"1.1",40000,304,1436062.57141,0,0,251.9,0,7.465,0,9997,8,33600734.40543,15904.40958,88268.91542,9824.68467,217.6,85,7.133,11.358
1326,"1.1",41000,79,327313.61917,0,0,251.8,0,7.389,0,2487,0,7316616.09132,0,12106.15151,0,216.4,0,7.135,0
1326,"1.1",42000,13,50192.28492,0,0,254.8,0,7.408,0,304,0,1192766.37492,0,4355.80203,0,241.9,0,7.037,0
1326,"1.1",44000,0,0,0,0,0,0,0,0,27,0,109655.62271,0,0,0,247.1,0,7.016,0
1326,"1.1",45000,624,4393113.11069,0,0,249,0,7.325,0,18749,23,99161757.71725,156073.78015,110097.17766,66807.70801,230.3,173.8,7.356,9.43
1326,"1.1",46000,370,1966894.07157,0,0,248.4,0,7.119,0,12689,11,49953955.47558,69572.2749,82912.03876,58197.47253,225.5,116,7.306,12.098
1326,"1.1",47000,11,65911.9079,0,0,198.7,0,6.853,0,243,0,949443.83934,0,0,0,222.5,0,6.52,0
1326,"1.1",49000,3,11948.70889,0,0,202.8,0,6.78,0,162,0,576455.21741,0,0,0,241.1,0,6.428,0
1326,"1.1",50000,196,581756.4747,0,0,230.4,0,7.562,0,4573,3,10948145.43818,12206.3601,18645.88965,7362.85949,218.2,97.5,7.551,11.008
1326,"1.1",52000,81,234970.47709,0,0,243.5,0,7.415,0,1280,0,3052689.46023,0,8.48202,0,227.5,0,7.391,0
1326,"1.1",53000,27,77485.11316,0,0,256.5,0,7.47,0,578,0,1650698.14216,0,1189.76719,0,229.5,0,6.994,0
1326,"1.1",54000,5,24618.72781,0,0,290.6,0,6.846,0,174,0,734071.82459,0,0,0,254.2,0,6.777,0
1326,"1.1",56000,29,93652.14695,0,0,220.1,0,7.06,0,344,0,1311751.67867,0,2539.4083,0,244.6,0,7.209,0
1326,"1.1",57000,84,235403.00908,0,0,233.4,0,7.848,0,2458,0,5312860.58776,0,9707.91981,0,217.4,0,7.561,0
1326,"1.1",58000,10,28144.06748,0,0,219.7,0,7.083,0,163,0,551263.07947,0,0,0,231,0,6.222,0
1326,"1.1",60000,111,361634.55531,0,0,245.1,0,7.425,0,2435,1,5820902.2583,908.96683,643.165,0,227.9,136,7.575,10.9
1326,"1.1",61000,16,81381.28013,0,0,267.9,0,7.415,0,237,0,925351.06149,0,0,0,245,0,7.03,0
1326,"1.1",63000,69,202123.5971,0,0,236.9,0,7.343,0,1208,0,3225298.22547,0,7017.24514,0,236.2,0,7.291,0
1326,"1.1",64000,6,21415.283,0,0,187.4,0,7.604,0,72,0,295278.02261,0,0,0,208.6,0,6.475,0
1326,"1.1",65000,193,624599.26645,0,0,256.8,0,7.778,0,5079,1,12300034.89217,1599.5619,17606.77087,0,214.9,26.7,7.597,12.4
1326,"1.1",66000,9,51161.614,0,0,224.5,0,7.132,0,228,2,949960.19254,7301.73388,0,1756.26507,236.9,131.7,6.844,11.5
1326,"1.1",67000,2,12038.163,0,0,242.2,0,7.511,0,56,0,205162.11644,0,2208.51996,0,233.4,0,6.45,0
1326,"1.1",68000,9,42809.23834,0,0,256.7,0,6.27,0,219,0,942096.87514,0,2.63999,0,248.9,0,6.901,0
1326,"1.1",69000,11,28500.035,0,0,225.8,0,7.92,0,277,0,882135.45471,0,0,0,232,0,7.192,0
1326,"1.1",70000,48,167914.85971,0,0,252.9,0,7.646,0,567,0,2092636.77784,0,5342.98319,0,241.6,0,7.2,0
1326,"1.1",71000,124,408373.29891,0,0,238.7,0,7.702,0,2738,0,7395571.89544,0,18750.10778,0,225.3,0,7.358,0
1326,"1.1",71100,56,182341.87183,0,0,244.2,0,7.953,0,1022,0,3130288.17271,0,15564.23054,0,218.9,0,7.127,0
1326,"1.1",71140,4,17673.49544,0,0,216.1,0,6.456,0,149,0,508420.67125,0,20.90012,0,226.5,0,7.076,0
1326,"1.1",73000,22,70026.37818,0,0,228.3,0,6.318,0,484,0,1388741.30926,0,1597.61666,0,240.7,0,6.98,0
1326,"1.1",75000,113,263528.74478,0,0,228.2,0,7.813,0,1971,1,4394426.73671,2876.56775,3598.45381,2876.56775,210.7,0,7.275,0
1326,"1.1",76000,7,31429.525,0,0,259.3,0,8.064,0,101,0,348136.00558,0,0,0,247.7,0,7.042,0
1326,"1.1",77000,2,11665.999,0,0,252.5,0,8.406,0,15,0,53782.90907,0,0,0,240.3,0,8.263,0
1326,"1.1",78000,31,88519.30442,0,0,242,0,7.667,0,450,1,1367462.20886,12813.30917,305.91642,12813.30917,233.5,0,7.017,0
1326,"1.1",79000,9,23778.01735,0,0,216.5,0,6.889,0,222,0,501916.40806,0,14.88744,0,232,0,7.37,0
1326,"1.1",80000,92,241430.02284,0,0,239.9,0,7.286,0,2643,0,6203870.58582,0,28185.31816,0,210.3,0,7.511,0
1326,"1.1",81000,5,16162.755,0,0,275.7,0,6.282,0,121,0,430151.79481,0,12.03914,0,245.7,0,6.405,0
1326,"1.1",82000,8,37901.111,0,0,271.8,0,6.157,0,247,0,1079402.19844,0,7.64565,0,242.8,0,7.386,0
1326,"1.1",83000,8,33296.28795,0,0,299.1,0,7.199,0,106,0,411781.28948,0,0,0,254.9,0,7.326,0
1326,"1.1",84000,1,7082.171,0,0,242.2,0,2.99,0,21,0,55653.06918,0,0,0,217.4,0,6.894,0
1326,"1.1",85000,2,10263.85,0,0,296.3,0,6.976,0,117,0,521025.58522,0,0,0,251.2,0,6.413,0
1326,"1.1",86000,2,9289,0,0,321.3,0,8.887,0,140,0,485339.4241,0,5626.11297,0,236.3,0,6.441,0
1326,"1.1",87000,6,26356.63433,0,0,212.5,0,6.014,0,140,0,519477.27145,0,5297.00903,0,242.4,0,6.705,0
1326,"1.1",88000,7,18130.95739,0,0,258.4,0,6.956,0,148,0,480984.54013,0,0,0,223.1,0,7.104,0
1326,"1.1",89000,7,43699.62391,0,0,262.6,0,6.42,0,279,0,1128931.06866,0,9498.87244,0,243.1,0,6.505,0
1326,"1.1",90000,4,24227.599,0,0,230.2,0,4.363,0,97,0,379776.08716,0,1.81272,0,257.8,0,7.314,0
1326,"1.1",91000,4,10750,0,0,179.4,0,7.906,0,51,0,194867.37962,0,0,0,243.4,0,7.188,0
1326,"1.1",92000,133,434208.76162,0,0,239.2,0,7.923,0,3974,1,10622813.19652,176.87212,8085.67552,0,218.6,12.9,7.131,11
1326,"1.1",93000,3,11684.432,0,0,242.2,0,6.597,0,13,0,41581.04096,0,0,0,223.2,0,7.041,0
1326,"1.1",94000,35,78514.94924,0,0,237.4,0,8.314,0,583,0,1543619.96534,0,248.04167,0,224.7,0,6.974,0
1326,"1.1",95000,10,45127.3591,0,0,244,0,7.451,0,90,0,282619.36714,0,0,0,232.2,0,7.129,0
1326,"1.1",96000,3,39258,0,0,261.8,0,8.174,0,33,0,175529.21241,0,0,0,240.7,0,7.484,0
1326,"1.1",97000,27,119237.11448,0,0,257.4,0,6.691,0,495,0,1726304.59502,0,10276.34224,0,231,0,6.817,0
1326,"1.1",98000,12,79346.12738,0,0,254.6,0,7.484,0,158,0,728524.81011,0,0,0,249,0,6.579,0
1326,"1.1",99000,0,0,0,0,0,0,0,0,15,0,42852.66199,0,0,0,206.3,0,6.715,0
1326,"1.1.1",1000,18,78094.613,0,0,275.4,0,6.683,0,256,0,801742.65505,0,0,0,246.7,0,6.187,0
1326,"1.1.1",3000,93,356943.51453,0,0,253.2,0,6.734,0,3320,0,7656389.89021,0,28.99404,0,235.9,0,6.647,0
1326,"1.1.1",4000,35,143421.67383,0,0,255,0,6.78,0,666,0,2113010.47767,0,5128.22176,0,235.1,0,6.325,0
1326,"1.1.1",5000,18,68672.00644,0,0,239,0,6.038,0,209,0,872619.3451,0,0,0,231.4,0,6.079,0
1326,"1.1.1",7000,21,75742.8924,0,0,201,0,5.241,0,331,0,1343237.54623,0,3012.34597,0,248,0,6.165,0
1326,"1.1.1",8000,9,38671.37244,0,0,231.7,0,7.006,0,185,0,827189.84981,0,0,0,229.5,0,6.046,0
1326,"1.1.1",10000,4,13838.85242,0,0,257.4,0,7.858,0,44,0,163682.38885,0,0,0,265.8,0,6.643,0
1326,"1.1.1",11000,8,34624.347,0,0,286.6,0,6.443,0,183,0,732334.61203,0,0,0,238.3,0,6.05,0
1326,"1.1.1",11100,0,0,0,0,0,0,0,0,3,0,11328.45506,0,0,0,258.1,0,5.218,0
1326,"1.1.1",12000,3,15429.30748,0,0,259.2,0,7.812,0,87,0,372532.45221,0,0,0,262.5,0,6.066,0
1326,"1.1.1",14000,4,15720.03247,0,0,233.2,0,7,0,168,0,701618.60747,0,0,0,235.4,0,6.135,0
1326,"1.1.1",15000,5,23997,0,0,252,0,5.083,0,167,0,781595.68177,0,0,0,239.8,0,5.703,0
1326,"1.1.1",17000,8,50890.12523,0,0,293.8,0,6.579,0,197,0,891846.45046,0,0,0,241.5,0,6.364,0
1326,"1.1.1",18000,30,141652.26468,0,0,248,0,6.616,0,426,0,1609128.49684,0,11.34145,0,248.5,0,6.006,0
1326,"1.1.1",19000,4,23457.705,0,0,285.1,0,6.476,0,97,0,391827.00183,0,0,0,229.7,0,6.016,0
1326,"1.1.1",20000,32,105308.10767,0,0,269.5,0,6.52,0,397,0,1307315.25527,0,8.03847,0,243,0,6.132,0
1326,"1.1.1",22000,28,109968.51584,0,0,258.1,0,6.746,0,691,0,2398670.74904,0,0,0,234.2,0,6.068,0
1326,"1.1.1",24000,6,30997.02406,0,0,201.9,0,5.932,0,96,0,413589.10601,0,0,0,236.9,0,5.96,0
1326,"1.1.1",25000,16,72057.96113,0,0,216,0,6.87,0,253,0,952669.0418,0,0,0,225.2,0,6.014,0
1326,"1.1.1",26000,0,0,0,0,0,0,0,0,4,0,14965.35268,0,0,0,243.2,0,5.967,0
1326,"1.1.1",27000,23,81020.613,0,0,273.2,0,7.339,0,321,0,1046198.40726,0,0,0,239,0,6.376,0
1326,"1.1.1",28000,16,81092.05845,0,0,273.5,0,6.472,0,223,0,960836.75269,0,0,0,248.7,0,6.293,0
1326,"1.1.1",29000,11,40378.6185,0,0,295.7,0,5.613,0,211,0,966149.68435,0,0,0,251.9,0,6.209,0
1326,"1.1.1",30000,3,15986.2628,0,0,272.8,0,5.084,0,36,0,171988.57611,0,0,0,219.4,0,5.762,0
1326,"1.1.1",32000,13,43530.5,0,0,229.8,0,6.951,0,349,0,1254844.30128,0,8.51754,0,225.1,0,6.146,0
1326,"1.1.1",33000,0,0,0,0,0,0,0,0,108,0,477073.26887,0,0,0,244.9,0,5.986,0
1326,"1.1.1",34000,4,13709.984,0,0,224.9,0,5.971,0,73,0,301794.12117,0,0,0,233.1,0,6.25,0
1326,"1.1.1",35000,5,17832.931,0,0,262.4,0,6.266,0,146,0,600434.54485,0,0,0,240.5,0,6.369,0
1326,"1.1.1",36000,36,104480.617,0,0,220.3,0,5.399,0,699,0,2117019.0049,0,4.38727,0,233.3,0,6.115,0
1326,"1.1.1",37000,6,30899.887,0,0,300.5,0,6.819,0,89,0,302799.9885,0,2803.02939,0,248,0,5.943,0
1326,"1.1.1",38000,2,11841.30813,0,0,216.9,0,5.048,0,133,0,588859.79902,0,0,0,237.8,0,5.989,0
1326,"1.1.1",40000,184,909074.76368,0,0,253.4,0,6.705,0,4301,0,17365581.04411,0,8770.67626,0,237.2,0,6.104,0
1326,"1.1.1",41000,45,198766.4932,0,0,262.1,0,6.635,0,856,0,3453727.75318,0,2750.69363,0,240.1,0,5.905,0
1326,"1.1.1",42000,8,28154.613,0,0,239.5,0,6.429,0,163,0,775415.93728,0,0,0,245.5,0,6.344,0
1326,"1.1.1",44000,0,0,0,0,0,0,0,0,16,0,77398.39646,0,0,0,254.5,0,6.299,0
1326,"1.1.1",45000,392,2904673.21618,0,0,243.7,0,6.606,0,9590,0,56213631.82735,0,2455.5294,0,239.9,0,6.5,0
1326,"1.1.1",46000,202,1215515.1975,0,0,245.1,0,6.005,0,4984,0,25351606.99346,0,4030.03357,0,242.4,0,6.239,0
1326,"1.1.1",47000,9,50911.9079,0,0,186.6,0,6.227,0,181,0,748695.74544,0,0,0,223.5,0,5.947,0
1326,"1.1.1",49000,2,7048.70889,0,0,242.3,0,6.231,0,100,0,404160.85662,0,0,0,245.6,0,5.633,0
1326,"1.1.1",50000,97,311886.17776,0,0,239.4,0,6.821,0,1704,0,5078757.8337,0,4045.54823,0,237.9,0,6.633,0
1326,"1.1.1",52000,18,86580.49908,0,0,233.5,0,5.373,0,270,0,1092868.67176,0,0,0,251.3,0,6.079,0
1326,"1.1.1",53000,10,33012.097,0,0,268.9,0,6.153,0,240,0,914014.91673,0,7.54271,0,242,0,6.029,0
1326,"1.1.1",54000,3,12138.72781,0,0,278.5,0,5.075,0,105,0,490310.15892,0,0,0,262.5,0,5.861,0
1326,"1.1.1",56000,16,62009.12196,0,0,216.6,0,5.975,0,189,0,821844.48037,0,0,0,253.5,0,6.275,0
1326,"1.1.1",57000,38,107544.11314,0,0,233.5,0,6.584,0,870,0,2398537.34042,0,2.97061,0,229.8,0,6.499,0
1326,"1.1.1",58000,6,19719.417,0,0,222.4,0,6.228,0,90,0,368294.73413,0,0,0,242,0,5.342,0
1326,"1.1.1",60000,56,184678.3674,0,0,224.2,0,5.76,0,1026,0,2789976.52003,0,11.81743,0,233.4,0,6.473,0
1326,"1.1.1",61000,6,36594.34587,0,0,236.6,0,5.492,0,136,0,589975.0988,0,0,0,248.3,0,6.309,0
1326,"1.1.1",63000,29,110261.98319,0,0,234.2,0,6.198,0,394,0,1521667.39678,0,0,0,244.3,0,6.185,0
1326,"1.1.1",64000,5,16615.283,0,0,147.3,0,6.825,0,57,0,230803.4506,0,0,0,200.4,0,5.984,0
1326,"1.1.1",65000,101,321657.68023,0,0,248.6,0,6.818,0,1879,0,5462098.44581,0,9.85934,0,232.1,0,6.575,0
1326,"1.1.1",66000,6,37821.614,0,0,219.6,0,6.656,0,132,0,608047.42379,0,0,0,242.5,0,6.049,0
1326,"1.1.1",67000,2,12038.163,0,0,242.2,0,7.511,0,49,0,182800.51455,0,2208.51996,0,238.3,0,6.258,0
1326,"1.1.1",68000,8,39909.23834,0,0,253.4,0,6.077,0,138,0,654571.97093,0,2.63999,0,249.3,0,6.171,0
1326,"1.1.1",69000,3,7460.035,0,0,199,0,7.2,0,113,0,476051.13941,0,0,0,240.6,0,6.497,0
1326,"1.1.1",70000,21,68710.15426,0,0,240.7,0,6.107,0,254,0,1156118.22971,0,0,0,252.4,0,6.118,0
1326,"1.1.1",71000,51,195810.62563,0,0,241.1,0,6.787,0,988,0,3249397.42283,0,5.0893,0,232.9,0,6.241,0
1326,"1.1.1",71100,24,86528.24019,0,0,253.9,0,7.37,0,450,0,1624508.44132,0,1.10187,0,228.4,0,6.043,0
1326,"1.1.1",71140,4,17673.49544,0,0,216.1,0,6.456,0,86,0,319986.55661,0,0,0,218.9,0,6.229,0
1326,"1.1.1",73000,12,51245.72318,0,0,227.2,0,5.475,0,174,0,732880.74324,0,1597.61666,0,255.4,0,5.774,0
1326,"1.1.1",75000,39,119791.0875,0,0,241.6,0,6.783,0,479,0,1700798.93057,0,0,0,233.1,0,6.378,0
1326,"1.1.1",76000,4,22279.525,0,0,264.5,0,7.781,0,55,0,214771.62009,0,0,0,248.7,0,6.091,0
1326,"1.1.1",77000,2,11665.999,0,0,252.5,0,8.406,0,10,0,32735.75357,0,0,0,237.7,0,7.524,0
1326,"1.1.1",78000,12,48320.358,0,0,261.7,0,6.697,0,181,0,774556.4709,0,0,0,243.5,0,6.001,0
1326,"1.1.1",79000,5,15143.5304,0,0,209.6,0,5.513,0,133,0,333267.4493,0,10.95003,0,237.1,0,6.617,0
1326,"1.1.1",80000,41,119970.162,0,0,232.9,0,5.681,0,897,0,2645364.17117,0,3848.03402,0,225.9,0,6.22,0
1326,"1.1.1",81000,3,9839.755,0,0,297.2,0,6.017,0,73,0,287190.13252,0,0,0,249.8,0,5.525,0
1326,"1.1.1",82000,5,23681.111,0,0,269.4,0,4.506,0,146,0,648205.6519,0,7.21495,0,234,0,6.31,0
1326,"1.1.1",83000,8,33296.28795,0,0,299.1,0,7.199,0,63,0,254982.15357,0,0,0,259.7,0,6.716,0
1326,"1.1.1",84000,1,7082.171,0,0,242.2,0,2.99,0,7,0,24468.38159,0,0,0,187.9,0,4.273,0
1326,"1.1.1",85000,1,4483.85,0,0,242.2,0,2.99,0,82,0,399593.46852,0,0,0,252.8,0,5.832,0
1326,"1.1.1",86000,1,3169,0,0,242.2,0,8.59,0,87,0,344977.6598,0,5626.11297,0,248.5,0,5.797,0
1326,"1.1.1",87000,3,17607.49637,0,0,242.2,0,5.014,0,89,0,363188.27715,0,0,0,252.3,0,5.919,0
1326,"1.1.1",88000,2,8191.078,0,0,242.2,0,5.3,0,83,0,318571.14977,0,0,0,234.7,0,6.399,0
1326,"1.1.1",89000,7,43699.62391,0,0,262.6,0,6.42,0,178,0,808319.85674,0,0,0,245.8,0,5.883,0
1326,"1.1.1",90000,4,24227.599,0,0,230.2,0,4.363,0,67,0,281797.98519,0,1.81272,0,255.7,0,6.77,0
1326,"1.1.1",91000,1,5000,0,0,122.2,0,5.29,0,26,0,121110.33855,0,0,0,220,0,6.023,0
1326,"1.1.1",92000,51,182506.48122,0,0,228.7,0,6.729,0,1600,0,5248713.12268,0,38.54894,0,229.5,0,5.823,0
1326,"1.1.1",93000,3,11684.432,0,0,242.2,0,6.597,0,10,0,36442.97246,0,0,0,228,0,6.959,0
1326,"1.1.1",94000,10,28333.161,0,0,279.3,0,7.283,0,236,0,826073.18394,0,0,0,235,0,6.02,0
1326,"1.1.1",95000,8,36150.0151,0,0,223.2,0,7.041,0,52,0,190547.56218,0,0,0,232.7,0,6.484,0
1326,"1.1.1",96000,2,26458,0,0,242.2,0,7.742,0,19,0,95412.63002,0,0,0,252,0,6.489,0
1326,"1.1.1",97000,13,79509.22319,0,0,254.1,0,5.811,0,255,0,1068544.61453,0,0,0,237.5,0,5.88,0
1326,"1.1.1",98000,11,77617.107,0,0,258.1,0,7.488,0,114,0,584985.75674,0,0,0,252.6,0,6.09,0
1326,"1.1.1",99000,0,0,0,0,0,0,0,0,7,0,20167.49089,0,0,0,234.7,0,4.838,0
1326,"1.1.2",1000,5,6514.71858,0,0,143.9,0,9.299,0,247,0,351907.70853,0,0,0,164.6,0,8.285,0
1326,"1.1.2",3000,24,46697.44857,0,0,189.1,0,9.413,0,1287,0,2160506.73304,0,1.06013,0,178.3,0,8.402,0
1326,"1.1.2",4000,16,32132.15058,0,0,233.8,0,10.657,0,927,0,1661812.81074,0,1838.17137,0,167.2,0,8.303,0
1326,"1.1.2",5000,7,23399.52953,0,0,261.6,0,10.354,0,226,0,666414.80911,0,0,0,194.9,0,8.27,0
1326,"1.1.2",7000,4,6026.5667,0,0,152.5,0,10.477,0,54,0,154560.39629,0,10202.11968,0,196,0,8.438,0
1326,"1.1.2",8000,4,7256.91519,0,0,187,0,10.451,0,331,0,788287.97119,0,0,0,182.8,0,8.109,0
1326,"1.1.2",10000,0,0,0,0,0,0,0,0,3,0,8678.64852,0,0,0,216.8,0,8.143,0
1326,"1.1.2",11000,1,1798.41326,0,0,110.1,0,10.29,0,50,0,118052.36696,0,0,0,165.2,0,8.338,0
1326,"1.1.2",11100,0,0,0,0,0,0,0,0,1,0,6706.83265,0,0,0,173.6,0,7.99,0
1326,"1.1.2",12000,0,0,0,0,0,0,0,0,10,0,23232.50063,0,0,0,213.8,0,8.666,0
1326,"1.1.2",14000,0,0,0,0,0,0,0,0,34,0,85787.91971,0,0,0,204.2,0,8.302,0
1326,"1.1.2",15000,0,0,0,0,0,0,0,0,40,0,112390.5383,0,0,0,196.5,0,8.197,0
1326,"1.1.2",17000,0,0,0,0,0,0,0,0,61,0,131315.65473,0,0,0,182.4,0,8.381,0
1326,"1.1.2",18000,5,7753.04019,0,0,154.7,0,10.663,0,191,0,359712.90229,0,5.08472,0,180.7,0,8.225,0
1326,"1.1.2",19000,0,0,0,0,0,0,0,0,14,0,42192.61192,0,0,0,183.9,0,8.338,0
1326,"1.1.2",20000,14,22057.87029,0,0,158.4,0,10.243,0,387,0,591041.05295,0,0,0,171,0,8.257,0
1326,"1.1.2",22000,15,24980.54353,0,0,151.3,0,9.63,0,716,0,1254890.77204,0,0,0,162.3,0,8.282,0
1326,"1.1.2",24000,0,0,0,0,0,0,0,0,18,0,46498.82653,0,0,0,170.4,0,8.817,0
1326,"1.1.2",25000,4,4905.37902,0,0,172.8,0,10.635,0,320,0,617694.6257,0,0,0,163.8,0,8.174,0
1326,"1.1.2",26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,"1.1.2",27000,6,17224.42462,0,0,146.8,0,9.379,0,259,0,463604.12722,0,0,0,186.4,0,8.164,0
1326,"1.1.2",28000,3,6004.47182,0,0,153.1,0,10.69,0,181,0,373062.74481,0,33.25822,0,185.1,0,8.485,0
1326,"1.1.2",29000,1,2767.88456,0,0,242.3,0,6.69,0,86,0,213175.08188,0,0,0,173.7,0,8.295,0
1326,"1.1.2",30000,0,0,0,0,0,0,0,0,1,0,2000.70871,0,0,0,210.8,0,7.99,0
1326,"1.1.2",32000,6,11924.79992,0,0,151.1,0,9.697,0,231,0,370209.91049,0,0,0,151.4,0,8.266,0
1326,"1.1.2",33000,0,0,0,0,0,0,0,0,38,0,93423.99178,0,0,0,175.1,0,8.626,0
1326,"1.1.2",34000,1,988.1061,0,0,86.1,0,7.29,0,10,0,21051.6027,0,0,0,206,0,8.038,0
1326,"1.1.2",35000,0,0,0,0,0,0,0,0,16,0,39771.1722,0,0,0,190.4,0,8.225,0
1326,"1.1.2",36000,7,11427.96639,0,0,131,0,8.949,0,609,0,1036798.02733,0,6.95138,0,173,0,8.357,0
1326,"1.1.2",37000,3,4341.99997,0,0,188.8,0,10.4,0,37,0,72287.65121,0,0,0,181.4,0,8.378,0
1326,"1.1.2",38000,0,0,0,0,0,0,0,0,35,0,112182.25899,0,0,0,192.6,0,8.267,0
1326,"1.1.2",40000,43,136967.90073,0,0,187.8,0,9.704,0,3721,0,9123535.81995,0,2968.8479,0,173.7,0,8.364,0
1326,"1.1.2",41000,12,35442.75454,0,0,156.2,0,8.917,0,1092,0,2226443.78542,0,0,0,163.7,0,8.368,0
1326,"1.1.2",42000,2,9787.67192,0,0,247.3,0,7.974,0,51,0,104069.31318,0,0,0,181.4,0,8.391,0
1326,"1.1.2",44000,0,0,0,0,0,0,0,0,3,0,10396.65633,0,0,0,173.7,0,7.99,0
1326,"1.1.2",45000,70,345050.3971,0,0,221.7,0,9.757,0,5003,0,19291034.25675,0,14505.85353,0,194.6,0,8.456,0
1326,"1.1.2",46000,79,257866.92607,0,0,203.2,0,9.953,0,4676,0,12689560.62254,0,57050.50582,0,175.5,0,8.435,0
1326,"1.1.2",47000,0,0,0,0,0,0,0,0,11,0,30963.88963,0,0,0,179.2,0,8.215,0
1326,"1.1.2",49000,0,0,0,0,0,0,0,0,31,0,60513.16762,0,0,0,164,0,8.112,0
1326,"1.1.2",50000,21,48772.18994,0,0,194.1,0,9.845,0,1430,0,2536372.83216,0,9.76465,0,165.1,0,8.372,0
1326,"1.1.2",52000,18,26868.97801,0,0,193.5,0,10.027,0,448,0,671557.25565,0,0,0,169.7,0,8.266,0
1326,"1.1.2",53000,3,3871.01616,0,0,110.7,0,9.029,0,131,0,232165.23501,0,0,0,161.9,0,8.253,0
1326,"1.1.2",54000,0,0,0,0,0,0,0,0,25,0,73162.60719,0,0,0,184.5,0,8.669,0
1326,"1.1.2",56000,4,4528.37499,0,0,165.3,0,9.987,0,47,0,115400.69236,0,0,0,156.8,0,8.299,0
1326,"1.1.2",57000,14,31935.43594,0,0,198.9,0,10.458,0,709,0,1164442.10681,0,84.39801,0,169,0,8.262,0
