REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,SVSK_R,SVSK_V,SVS_R,SVS_V,DKREDR_K,DKREDV_K,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,1,35000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1,36000,5,12530.00000,0,0.00000,267.0,0.0,8.417,0.000,1056,0,1604867.55512,0.00000,48785.72702,0.00000,199.6,0.0,9.194,0.000
1,1,37000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,35,0,54146.43733,0.00000,1777.13563,0.00000,198.1,0.0,9.038,0.000
1,1,38000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,25,0,65056.00501,0.00000,1509.66386,0.00000,240.7,0.0,8.521,0.000
1,1,40000,47,197911.86800,0,0.00000,225.3,0.0,8.856,0.000,4258,26,12424313.63489,80593.98764,98778.01139,2975.44878,194.0,147.8,8.339,6.917
1,1,41000,18,67220.19800,0,0.00000,249.5,0.0,8.023,0.000,890,3,2074713.84138,10417.47641,34459.51114,0.00000,198.1,123.1,8.361,8.735
1,1,42000,1,1205.88700,0,0.00000,180.1,0.0,10.300,0.000,128,0,175045.58011,0.00000,1370.62146,0.00000,196.0,0.0,9.110,0.000
1,1,44000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,10887.19986,0.00000,0.00000,0.00000,230.2,0.0,7.926,0.000
1,1,45000,28,156139.61400,0,0.00000,251.4,0.0,8.956,0.000,3059,58,14468593.46312,894032.14936,165613.95094,454605.76356,202.4,192.2,8.405,7.097
1,1,46000,31,152734.58500,0,0.00000,241.2,0.0,9.116,0.000,2066,23,6488321.51636,188046.92751,207524.97409,40101.26764,200.3,62.0,8.674,7.996
1,1,47000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,38,1,107783.10893,987.78249,1459.14280,0.00000,251.8,26.7,7.939,6.200
1,1,49000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,29,0,71848.08283,0.00000,0.00000,0.00000,199.6,0.0,8.219,0.000
1,1,50000,12,27449.72200,0,0.00000,188.4,0.0,8.828,0.000,1081,0,1887993.28822,0.00000,24727.36594,0.00000,187.7,0.0,8.862,0.000
1,1,52000,23,49897.43900,0,0.00000,224.4,0.0,9.207,0.000,1062,0,1528389.25926,0.00000,18066.30648,0.00000,203.0,0.0,8.677,0.000
1,1,53000,1,1572.50000,0,0.00000,180.1,0.0,8.900,0.000,45,0,104401.58870,0.00000,2968.81062,0.00000,236.6,0.0,8.130,0.000
1,1,54000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,49609.09895,0.00000,0.00000,0.00000,201.5,0.0,8.098,0.000
1,1,56000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,21,1,59792.51599,3805.79274,0.00000,0.00000,222.4,82.8,8.443,7.000
1,1,57000,11,34971.10000,0,0.00000,288.2,0.0,7.690,0.000,734,3,1089963.07413,19764.94921,31272.28104,18506.80093,188.1,92.2,8.670,6.072
1,1,58000,1,2000.00000,0,0.00000,300.2,0.0,10.300,0.000,35,0,88894.62360,0.00000,2537.55983,0.00000,211.1,0.0,8.057,0.000
1,1,60000,14,40059.12600,0,0.00000,270.3,0.0,8.163,0.000,1194,5,1963624.91243,11357.21057,47897.01061,0.00000,192.6,120.1,8.607,7.419
1,1,61000,2,4503.96600,0,0.00000,265.8,0.0,8.274,0.000,20,0,55092.45835,0.00000,0.00000,0.00000,210.5,0.0,8.921,0.000
1,1,63000,2,6261.00000,0,0.00000,160.2,0.0,10.428,0.000,435,1,557192.23797,2471.66481,9855.87751,0.00000,202.0,57.5,9.404,8.000
1,1,64000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,7547.27355,0.00000,1.46001,0.00000,209.4,0.0,9.266,0.000
1,1,65000,18,49511.45300,0,0.00000,249.7,0.0,8.509,0.000,1603,3,3066407.16719,29851.28559,53187.39623,3260.24766,186.8,159.1,8.746,7.233
1,1,66000,1,2400.00000,0,0.00000,228.2,0.0,10.300,0.000,29,0,85755.62426,0.00000,0.00000,0.00000,190.1,0.0,8.525,0.000
1,1,67000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1186.58839,0.00000,0.00000,0.00000,82.8,0.0,12.750,0.000
1,1,68000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,36934.92572,0.00000,0.00000,0.00000,202.1,0.0,8.484,0.000
1,1,69000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,57231.88926,0.00000,0.00000,0.00000,211.6,0.0,8.326,0.000
1,1,70000,1,5400.00000,0,0.00000,300.2,0.0,8.300,0.000,41,0,176272.09616,0.00000,6.49526,0.00000,245.8,0.0,8.895,0.000
1,1,71000,5,14556.25400,0,0.00000,251.2,0.0,9.310,0.000,454,0,858090.60309,0.00000,16685.54758,0.00000,200.5,0.0,8.980,0.000
1,1,71100,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,27265.40756,0.00000,0.00000,0.00000,207.9,0.0,8.510,0.000
1,1,71140,1,2405.55800,0,0.00000,144.2,0.0,10.500,0.000,23,0,61173.84976,0.00000,0.00000,0.00000,184.6,0.0,8.087,0.000
1,1,73000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,33,0,91337.20931,0.00000,0.00000,0.00000,224.5,0.0,8.944,0.000
1,1,75000,12,24414.90200,0,0.00000,215.3,0.0,8.857,0.000,1060,1,1251757.79165,4227.09298,41734.79848,0.00000,175.5,120.8,9.282,6.200
1,1,76000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,1,14887.38191,7804.52264,0.00000,0.00000,305.7,107.5,8.432,7.500
1,1,77000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1,78000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,19,1,70702.81530,5987.43703,1484.14614,0.00000,243.0,200.3,7.941,5.000
1,1,79000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,78,0,127263.34741,0.00000,43.72855,0.00000,207.5,0.0,8.735,0.000
1,1,80000,25,66204.32500,0,0.00000,244.8,0.0,8.395,0.000,1113,0,2086686.61625,0.00000,29125.06853,0.00000,202.2,0.0,8.589,0.000
1,1,81000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,10,0,34369.42075,0.00000,0.00000,0.00000,205.0,0.0,7.901,0.000
1,1,82000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,40785.47130,0.00000,0.00000,0.00000,180.4,0.0,9.005,0.000
1,1,83000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,46671.27642,0.00000,9.06506,0.00000,204.2,0.0,8.516,0.000
1,1,84000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7717.14921,0.00000,0.00000,0.00000,178.9,0.0,7.854,0.000
1,1,85000,1,2750.00000,0,0.00000,300.2,0.0,8.500,0.000,9,0,26650.25481,0.00000,0.00000,0.00000,271.3,0.0,8.393,0.000
1,1,86000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,24,0,78159.50714,0.00000,0.00000,0.00000,247.2,0.0,8.038,0.000
1,1,87000,1,7450.00000,0,0.00000,312.3,0.0,8.700,0.000,33,0,106405.05302,0.00000,2301.45701,0.00000,246.2,0.0,8.350,0.000
1,1,88000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,23623.10311,0.00000,0.00000,0.00000,214.2,0.0,8.559,0.000
1,1,89000,3,14045.08100,0,0.00000,322.6,0.0,9.088,0.000,24,0,80173.49213,0.00000,0.00000,0.00000,274.1,0.0,8.455,0.000
1,1,90000,1,5950.00000,0,0.00000,240.2,0.0,8.900,0.000,12,0,39077.13530,0.00000,0.00000,0.00000,232.9,0.0,8.529,0.000
1,1,91000,1,2000.00000,0,0.00000,240.2,0.0,9.100,0.000,29,0,49330.62955,0.00000,27.88150,0.00000,187.5,0.0,8.452,0.000
1,1,92000,12,39079.61700,0,0.00000,227.1,0.0,9.068,0.000,737,0,1521047.61312,0.00000,12059.49010,0.00000,202.3,0.0,8.793,0.000
1,1,93000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7995.60641,0.00000,0.00000,0.00000,182.0,0.0,10.637,0.000
1,1,94000,1,3100.00000,0,0.00000,300.2,0.0,9.700,0.000,35,0,104022.53576,0.00000,0.00000,0.00000,225.0,0.0,8.256,0.000
1,1,95000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,35810.73812,0.00000,1790.81696,0.00000,209.3,0.0,8.843,0.000
1,1,96000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,12791.40370,0.00000,0.00000,0.00000,203.7,0.0,8.331,0.000
1,1,97000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,27,0,78709.57189,0.00000,0.00000,0.00000,237.1,0.0,8.031,0.000
1,1,98000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,42473.25777,0.00000,0.00000,0.00000,236.0,0.0,8.421,0.000
1,1,99000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,991.48064,0.00000,991.48064,0.00000,0.0,0.0,0.000,0.000
1,1.1,1000,21,51835.00000,0,0.00000,249.0,0.0,8.440,0.000,1378,0,1925772.26938,0.00000,14255.86444,0.00000,186.9,0.0,8.602,0.000
1,1.1,3000,21,60461.49200,0,0.00000,215.4,0.0,8.968,0.000,1447,2,2650577.14236,1924.16346,33352.39038,0.00000,213.0,157.7,8.563,10.000
1,1.1,4000,10,42043.41800,0,0.00000,211.3,0.0,8.859,0.000,756,1,1417710.63655,2312.39597,16252.50988,0.00000,187.7,157.4,8.862,7.000
1,1.1,5000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,18,0,59852.05303,0.00000,328.45831,0.00000,211.2,0.0,8.879,0.000
1,1.1,7000,2,5522.80000,0,0.00000,249.7,0.0,7.738,0.000,324,0,480835.38898,0.00000,10676.16722,0.00000,187.3,0.0,8.601,0.000
1,1.1,8000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,39611.07670,0.00000,0.00000,0.00000,213.6,0.0,8.270,0.000
1,1.1,10000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,2,0,2140.07038,0.00000,0.00000,0.00000,192.8,0.0,10.372,0.000
1,1.1,11000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,77,0,178243.95360,0.00000,4491.31797,0.00000,176.8,0.0,8.318,0.000
1,1.1,12000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,0,45565.42577,0.00000,0.00000,0.00000,213.1,0.0,8.738,0.000
1,1.1,14000,7,16881.34600,0,0.00000,221.9,0.0,8.762,0.000,277,0,424275.93800,0.00000,6785.30611,0.00000,178.2,0.0,8.686,0.000
1,1.1,15000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,22,0,66149.25346,0.00000,0.00000,0.00000,198.0,0.0,8.529,0.000
1,1.1,17000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,28,1,74554.74469,5542.05330,36.37300,597.53296,227.7,19.2,8.477,6.500
1,1.1,18000,11,19669.61400,0,0.00000,170.4,0.0,7.478,0.000,471,1,736865.01928,698.24252,10150.47946,0.00000,189.8,43.3,8.547,6.700
1,1.1,19000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,29,0,87617.66059,0.00000,0.62878,0.00000,205.5,0.0,8.058,0.000
1,1.1,20000,14,34354.22900,0,0.00000,215.8,0.0,8.688,0.000,889,0,1346445.49878,0.00000,27599.82581,0.00000,196.4,0.0,8.859,0.000
1,1.1,22000,31,102563.21900,0,0.00000,216.2,0.0,7.769,0.000,1306,1,2235989.18335,40474.86746,30340.23795,40474.86746,190.2,0.0,8.254,0.000
1,1.1,24000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,1,46513.02847,23917.23493,0.00000,23917.23493,209.0,0.0,8.154,0.000
1,1.1,25000,1,4020.00000,0,0.00000,360.0,0.0,8.500,0.000,32,0,75397.93852,0.00000,5793.71554,0.00000,237.2,0.0,8.238,0.000
1,1.1,26000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1325.38252,0.00000,0.00000,0.00000,224.6,0.0,5.900,0.000
1,1.1,27000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,38818.15051,0.00000,0.00000,0.00000,201.9,0.0,8.051,0.000
1,1.1,28000,3,15051.40000,0,0.00000,224.3,0.0,5.821,0.000,39,0,194262.54530,0.00000,16175.88824,0.00000,169.3,0.0,8.698,0.000
1,1.1,29000,1,2248.06500,0,0.00000,96.1,0.0,7.950,0.000,103,1,150235.46008,8505.22381,1770.68186,0.00000,174.9,141.6,9.344,6.500
1,1.1,30000,1,7538.94000,0,0.00000,108.1,0.0,8.100,0.000,7,0,14777.65756,0.00000,0.00000,0.00000,164.9,0.0,8.826,0.000
1,1.1,32000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,92,0,196328.12241,0.00000,2.24522,0.00000,197.1,0.0,8.688,0.000
1,1.1,33000,1,3600.00000,0,0.00000,300.2,0.0,8.700,0.000,37,0,94864.50769,0.00000,3.68789,0.00000,226.0,0.0,8.518,0.000
1,1.1,34000,1,2619.97100,0,0.00000,108.1,0.0,4.990,0.000,14,0,39102.17126,0.00000,0.00000,0.00000,211.5,0.0,8.005,0.000
1,1.1,35000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1.1,36000,5,12530.00000,0,0.00000,267.0,0.0,8.417,0.000,1056,0,1604867.55512,0.00000,48785.72702,0.00000,199.6,0.0,9.194,0.000
1,1.1,37000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,35,0,54146.43733,0.00000,1777.13563,0.00000,198.1,0.0,9.038,0.000
1,1.1,38000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,25,0,65056.00501,0.00000,1509.66386,0.00000,240.7,0.0,8.521,0.000
1,1.1,40000,47,197911.86800,0,0.00000,225.3,0.0,8.856,0.000,4258,26,12424313.63489,80593.98764,98778.01139,2975.44878,194.0,147.8,8.339,6.917
1,1.1,41000,18,67220.19800,0,0.00000,249.5,0.0,8.023,0.000,890,3,2074713.84138,10417.47641,34459.51114,0.00000,198.1,123.1,8.361,8.735
1,1.1,42000,1,1205.88700,0,0.00000,180.1,0.0,10.300,0.000,128,0,175045.58011,0.00000,1370.62146,0.00000,196.0,0.0,9.110,0.000
1,1.1,44000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,10887.19986,0.00000,0.00000,0.00000,230.2,0.0,7.926,0.000
1,1.1,45000,28,156139.61400,0,0.00000,251.4,0.0,8.956,0.000,3059,58,14468593.46312,894032.14936,165613.95094,454605.76356,202.4,192.2,8.405,7.097
1,1.1,46000,31,152734.58500,0,0.00000,241.2,0.0,9.116,0.000,2066,23,6488321.51636,188046.92751,207524.97409,40101.26764,200.3,62.0,8.674,7.996
1,1.1,47000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,38,1,107783.10893,987.78249,1459.14280,0.00000,251.8,26.7,7.939,6.200
1,1.1,49000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,29,0,71848.08283,0.00000,0.00000,0.00000,199.6,0.0,8.219,0.000
1,1.1,50000,12,27449.72200,0,0.00000,188.4,0.0,8.828,0.000,1081,0,1887993.28822,0.00000,24727.36594,0.00000,187.7,0.0,8.862,0.000
1,1.1,52000,23,49897.43900,0,0.00000,224.4,0.0,9.207,0.000,1062,0,1528389.25926,0.00000,18066.30648,0.00000,203.0,0.0,8.677,0.000
1,1.1,53000,1,1572.50000,0,0.00000,180.1,0.0,8.900,0.000,45,0,104401.58870,0.00000,2968.81062,0.00000,236.6,0.0,8.130,0.000
1,1.1,54000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,49609.09895,0.00000,0.00000,0.00000,201.5,0.0,8.098,0.000
1,1.1,56000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,21,1,59792.51599,3805.79274,0.00000,0.00000,222.4,82.8,8.443,7.000
1,1.1,57000,11,34971.10000,0,0.00000,288.2,0.0,7.690,0.000,734,3,1089963.07413,19764.94921,31272.28104,18506.80093,188.1,92.2,8.670,6.072
1,1.1,58000,1,2000.00000,0,0.00000,300.2,0.0,10.300,0.000,35,0,88894.62360,0.00000,2537.55983,0.00000,211.1,0.0,8.057,0.000
1,1.1,60000,14,40059.12600,0,0.00000,270.3,0.0,8.163,0.000,1194,5,1963624.91243,11357.21057,47897.01061,0.00000,192.6,120.1,8.607,7.419
1,1.1,61000,2,4503.96600,0,0.00000,265.8,0.0,8.274,0.000,20,0,55092.45835,0.00000,0.00000,0.00000,210.5,0.0,8.921,0.000
1,1.1,63000,2,6261.00000,0,0.00000,160.2,0.0,10.428,0.000,435,1,557192.23797,2471.66481,9855.87751,0.00000,202.0,57.5,9.404,8.000
1,1.1,64000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,7547.27355,0.00000,1.46001,0.00000,209.4,0.0,9.266,0.000
1,1.1,65000,18,49511.45300,0,0.00000,249.7,0.0,8.509,0.000,1603,3,3066407.16719,29851.28559,53187.39623,3260.24766,186.8,159.1,8.746,7.233
1,1.1,66000,1,2400.00000,0,0.00000,228.2,0.0,10.300,0.000,29,0,85755.62426,0.00000,0.00000,0.00000,190.1,0.0,8.525,0.000
1,1.1,67000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,1186.58839,0.00000,0.00000,0.00000,82.8,0.0,12.750,0.000
1,1.1,68000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,36934.92572,0.00000,0.00000,0.00000,202.1,0.0,8.484,0.000
1,1.1,69000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,57231.88926,0.00000,0.00000,0.00000,211.6,0.0,8.326,0.000
1,1.1,70000,1,5400.00000,0,0.00000,300.2,0.0,8.300,0.000,41,0,176272.09616,0.00000,6.49526,0.00000,245.8,0.0,8.895,0.000
1,1.1,71000,5,14556.25400,0,0.00000,251.2,0.0,9.310,0.000,454,0,858090.60309,0.00000,16685.54758,0.00000,200.5,0.0,8.980,0.000
1,1.1,71100,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,12,0,27265.40756,0.00000,0.00000,0.00000,207.9,0.0,8.510,0.000
1,1.1,71140,1,2405.55800,0,0.00000,144.2,0.0,10.500,0.000,23,0,61173.84976,0.00000,0.00000,0.00000,184.6,0.0,8.087,0.000
1,1.1,73000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,33,0,91337.20931,0.00000,0.00000,0.00000,224.5,0.0,8.944,0.000
1,1.1,75000,12,24414.90200,0,0.00000,215.3,0.0,8.857,0.000,1060,1,1251757.79165,4227.09298,41734.79848,0.00000,175.5,120.8,9.282,6.200
1,1.1,76000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,1,14887.38191,7804.52264,0.00000,0.00000,305.7,107.5,8.432,7.500
1,1.1,77000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,0,0,0.00000,0.00000,0.00000,0.00000,0.0,0.0,0.000,0.000
1,1.1,78000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,19,1,70702.81530,5987.43703,1484.14614,0.00000,243.0,200.3,7.941,5.000
1,1.1,79000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,78,0,127263.34741,0.00000,43.72855,0.00000,207.5,0.0,8.735,0.000
1,1.1,80000,25,66204.32500,0,0.00000,244.8,0.0,8.395,0.000,1113,0,2086686.61625,0.00000,29125.06853,0.00000,202.2,0.0,8.589,0.000
1,1.1,81000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,10,0,34369.42075,0.00000,0.00000,0.00000,205.0,0.0,7.901,0.000
1,1.1,82000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,40785.47130,0.00000,0.00000,0.00000,180.4,0.0,9.005,0.000
1,1.1,83000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,17,0,46671.27642,0.00000,9.06506,0.00000,204.2,0.0,8.516,0.000
1,1.1,84000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7717.14921,0.00000,0.00000,0.00000,178.9,0.0,7.854,0.000
1,1.1,85000,1,2750.00000,0,0.00000,300.2,0.0,8.500,0.000,9,0,26650.25481,0.00000,0.00000,0.00000,271.3,0.0,8.393,0.000
1,1.1,86000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,24,0,78159.50714,0.00000,0.00000,0.00000,247.2,0.0,8.038,0.000
1,1.1,87000,1,7450.00000,0,0.00000,312.3,0.0,8.700,0.000,33,0,106405.05302,0.00000,2301.45701,0.00000,246.2,0.0,8.350,0.000
1,1.1,88000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,14,0,23623.10311,0.00000,0.00000,0.00000,214.2,0.0,8.559,0.000
1,1.1,89000,3,14045.08100,0,0.00000,322.6,0.0,9.088,0.000,24,0,80173.49213,0.00000,0.00000,0.00000,274.1,0.0,8.455,0.000
1,1.1,90000,1,5950.00000,0,0.00000,240.2,0.0,8.900,0.000,12,0,39077.13530,0.00000,0.00000,0.00000,232.9,0.0,8.529,0.000
1,1.1,91000,1,2000.00000,0,0.00000,240.2,0.0,9.100,0.000,29,0,49330.62955,0.00000,27.88150,0.00000,187.5,0.0,8.452,0.000
1,1.1,92000,12,39079.61700,0,0.00000,227.1,0.0,9.068,0.000,737,0,1521047.61312,0.00000,12059.49010,0.00000,202.3,0.0,8.793,0.000
1,1.1,93000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,5,0,7995.60641,0.00000,0.00000,0.00000,182.0,0.0,10.637,0.000
1,1.1,94000,1,3100.00000,0,0.00000,300.2,0.0,9.700,0.000,35,0,104022.53576,0.00000,0.00000,0.00000,225.0,0.0,8.256,0.000
1,1.1,95000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,35810.73812,0.00000,1790.81696,0.00000,209.3,0.0,8.843,0.000
1,1.1,96000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,4,0,12791.40370,0.00000,0.00000,0.00000,203.7,0.0,8.331,0.000
1,1.1,97000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,27,0,78709.57189,0.00000,0.00000,0.00000,237.1,0.0,8.031,0.000
1,1.1,98000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,15,0,42473.25777,0.00000,0.00000,0.00000,236.0,0.0,8.421,0.000
1,1.1,99000,0,0.00000,0,0.00000,0.0,0.0,0.000,0.000,1,0,991.48064,0.00000,991.48064,0.00000,0.0,0.0,0.000,0.000
1,1.1.1,1000,2,4700.00000,0,0.00000,245.3,0.0,7.217,0.000,96,0,184464.54434,0.00000,0.00000,0.00000,226.3,0.0,6.604,0.000
1,1.1.1,3000,3,7618.61500,0,0.00000,187.7,0.0,5.856,0.000,205,0,391002.20411,0.00000,2.28894,0.00000,232.0,0.0,7.017,0.000
