CP,REGN,TIP,OKATO,PREDR_K,PREDR_O,PREDV_K,PREDV_O,ZDLR,ZDLV,ZDLPRR,ZDLPRV,SSKRR,SSKRV,SPSR,SPSV
1,2015,1,1000,155,110006,0,0,100897,0,2888,0,86.2,0.0,14.1,0.0
1,2015,1.1,1000,151,107616,0,0,94418,0,775,0,86.7,0.0,14.1,0.0
1,2015,1.1.1,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1,1000,40,24702,0,0,24795,0,17,0,99.4,0.0,11.0,0.0
1,2388,1,45000,0,0,0,0,3371,0,834,0,0.0,0.0,0.0,0.0
1,2388,1,84000,0,0,0,0,1850,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1,1000,40,24702,0,0,24795,0,17,0,99.4,0.0,11.0,0.0
1,2388,1.1,45000,0,0,0,0,3371,0,834,0,0.0,0.0,0.0,0.0
1,2388,1.1,84000,0,0,0,0,1850,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,1000,1,1200,0,0,0,0,0,0,180.0,0.0,11.8,0.0
1,2388,1.1.1,45000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2388,1.1.1,84000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,2659,1,1000,38,41311,0,0,16369,0,0,0,160.0,0.0,10.4,0.0
1,2659,1.1,1000,38,41311,0,0,16369,0,0,0,160.0,0.0,10.4,0.0
1,2659,1.1.1,1000,6,7461,0,0,2291,0,0,0,160.0,0.0,10.4,0.0
3,232,1,3000,12,84251,0,0,185871,0,0,0,138.0,0.0,12.3,0.0
3,232,1,36000,0,0,0,0,1604,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1,3000,12,84251,0,0,185850,0,0,0,138.0,0.0,12.3,0.0
3,232,1.1,36000,0,0,0,0,1604,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,232,1.1.1,36000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
